Time,hash_rate_via_BTC
2022-07-18,196883286.89226907
2022-07-19,196883286.89226907
2022-07-20,196883286.89226907
2022-07-21,193156789.3485668
2022-07-22,193156789.3485668
2022-07-23,193156789.3485668
2022-07-24,193156789.3485668
2022-07-25,197350729.2216937
2022-07-26,197350729.2216937
2022-07-27,197350729.2216937
2022-07-28,197350729.2216937
2022-07-29,206687410.85855284
2022-07-30,206687410.85855284
2022-07-31,206687410.85855284
2022-08-01,206687410.85855284
2022-08-02,202360937.93858317
2022-08-03,202360937.93858317
2022-08-04,202360937.93858317
2022-08-05,202360937.93858317
2022-08-06,197183586.16781405
2022-08-07,197183586.16781405
2022-08-08,197183586.16781405
2022-08-09,197183586.16781405
2022-08-10,206144749.20955777
2022-08-11,206144749.20955777
2022-08-12,206144749.20955777
2022-08-13,206144749.20955777
2022-08-14,205483680.97677416
2022-08-15,205483680.97677416
2022-08-16,205483680.97677416
2022-08-17,205483680.97677416
2022-08-18,197680503.21816245
2022-08-19,197680503.21816245
2022-08-20,197680503.21816245
2022-08-21,197680503.21816245
2022-08-22,208582028.04018536
2022-08-23,208582028.04018536
2022-08-24,208582028.04018536
2022-08-25,208582028.04018536
2022-08-26,220465112.4484684
2022-08-27,220465112.4484684
2022-08-28,220465112.4484684
2022-08-29,220465112.4484684
2022-08-30,224693210.49542537
2022-08-31,224693210.49542537
2022-09-01,224693210.49542537
2022-09-02,224693210.49542537
2022-09-03,215980538.09018245
2022-09-04,215980538.09018245
2022-09-05,215980538.09018245
2022-09-06,215980538.09018245
2022-09-07,224333620.00115603
2022-09-08,224333620.00115603
2022-09-09,224333620.00115603
2022-09-10,224333620.00115603
2022-09-11,228781814.1653135
2022-09-12,228781814.1653135
2022-09-13,228781814.1653135
2022-09-14,228781814.1653135
2022-09-15,227909608.2395609
2022-09-16,227909608.2395609
2022-09-17,227909608.2395609
2022-09-18,227909608.2395609
2022-09-19,229154215.6133512
2022-09-20,229154215.6133512
2022-09-21,229154215.6133512
2022-09-22,229154215.6133512
2022-09-23,228251773.5375356
2022-09-24,228251773.5375356
2022-09-25,228251773.5375356
2022-09-26,228251773.5375356
2022-09-27,227341497.27218145
2022-09-28,227341497.27218145
2022-09-29,227341497.27218145
2022-09-30,227341497.27218145
2022-10-01,233122853.25568995
2022-10-02,233122853.25568995
2022-10-03,233122853.25568995
2022-10-04,233122853.25568995
2022-10-05,248825712.31721595
2022-10-06,248825712.31721595
2022-10-07,248825712.31721595
2022-10-08,248825712.31721595
2022-10-09,257002609.49352965
2022-10-10,257002609.49352965
2022-10-11,257002609.49352965
2022-10-12,257002609.49352965
2022-10-13,262255135.39905593
2022-10-14,262255135.39905593
2022-10-15,262255135.39905593
2022-10-16,262255135.39905593
2022-10-17,265070008.45477676
2022-10-18,265070008.45477676
2022-10-19,265070008.45477676
2022-10-20,265070008.45477676
2022-10-21,263004438.1173739
2022-10-22,263004438.1173739
2022-10-23,263004438.1173739
2022-10-24,263004438.1173739
2022-10-25,259399942.9701245
2022-10-26,259399942.9701245
2022-10-27,259399942.9701245
2022-10-28,259399942.9701245
2022-10-29,258550344.75599608
2022-10-30,258550344.75599608
2022-10-31,258550344.75599608
2022-11-01,258550344.75599608
2022-11-02,273097232.38479
2022-11-03,273097232.38479
2022-11-04,273097232.38479
2022-11-05,273097232.38479
2022-11-06,266295960.31390437
2022-11-07,266295960.31390437
2022-11-08,266295960.31390437
2022-11-09,266295960.31390437
2022-11-10,271032857.1749895
2022-11-11,271032857.1749895
2022-11-12,271032857.1749895
2022-11-13,271032857.1749895
2022-11-14,269685404.6310329
2022-11-15,269685404.6310329
2022-11-16,269685404.6310329
2022-11-17,269685404.6310329
2022-11-18,260021282.88318095
2022-11-19,260021282.88318095
2022-11-20,260021282.88318095
2022-11-21,260021282.88318095
2022-11-22,263077533.68556604
2022-11-23,263077533.68556604
2022-11-24,263077533.68556604
2022-11-25,263077533.68556604
2022-11-26,247324396.88041547
2022-11-27,247324396.88041547
2022-11-28,247324396.88041547
2022-11-29,247324396.88041547
2022-11-30,238261667.55870083
2022-12-01,238261667.55870083
2022-12-02,238261667.55870083
2022-12-03,238261667.55870083
2022-12-04,250069789.8496056
2022-12-05,250069789.8496056
2022-12-06,250069789.8496056
2022-12-07,250069789.8496056
2022-12-08,257239076.82300544
2022-12-09,257239076.82300544
2022-12-10,257239076.82300544
2022-12-11,257239076.82300544
2022-12-12,263954681.1342534
2022-12-13,263954681.1342534
2022-12-14,263954681.1342534
2022-12-15,263954681.1342534
2022-12-16,254857873.67867735
2022-12-17,254857873.67867735
2022-12-18,254857873.67867735
2022-12-19,254857873.67867735
2022-12-20,243778056.23455873
2022-12-21,243778056.23455873
2022-12-22,243778056.23455873
2022-12-23,243778056.23455873
2022-12-24,240369602.33241248
2022-12-25,240369602.33241248
2022-12-26,240369602.33241248
2022-12-27,240369602.33241248
2022-12-28,222004887.14039245
2022-12-29,222004887.14039245
2022-12-30,222004887.14039245
2022-12-31,222004887.14039245
2023-01-01,253145844.16008553
2023-01-02,253145844.16008553
2023-01-03,253145844.16008553
2023-01-04,253145844.16008553
2023-01-05,264405031.1669105
2023-01-06,264405031.1669105
2023-01-07,264405031.1669105
2023-01-08,264405031.1669105
2023-01-09,267133266.33227512
2023-01-10,267133266.33227512
2023-01-11,267133266.33227512
2023-01-12,267133266.33227512
2023-01-13,267778490.61341515
2023-01-14,267778490.61341515
2023-01-15,267778490.61341515
2023-01-16,267778490.61341515
2023-01-17,272242215.3019266
2023-01-18,272242215.3019266
2023-01-19,272242215.3019266
2023-01-20,272242215.3019266
2023-01-21,273639463.89835006
2023-01-22,273639463.89835006
2023-01-23,273639463.89835006
2023-01-24,273639463.89835006
2023-01-25,265078737.9439779
2023-01-26,265078737.9439779
2023-01-27,265078737.9439779
2023-01-28,265078737.9439779
2023-01-29,290972632.7884551
2023-01-30,290972632.7884551
2023-01-31,290972632.7884551
2023-02-01,290972632.7884551
2023-02-02,280747934.8790267
2023-02-03,280747934.8790267
2023-02-04,280747934.8790267
2023-02-05,280747934.8790267
2023-02-06,267153648.285986
2023-02-07,267153648.285986
2023-02-08,267153648.285986
2023-02-09,267153648.285986
2023-02-10,282523366.54511696
2023-02-11,282523366.54511696
2023-02-12,282523366.54511696
2023-02-13,282523366.54511696
2023-02-14,294461323.19596404
2023-02-15,294461323.19596404
2023-02-16,294461323.19596404
2023-02-17,294461323.19596404
2023-02-18,313668486.01023257
2023-02-19,313668486.01023257
2023-02-20,313668486.01023257
2023-02-21,313668486.01023257
2023-02-22,320056137.2255336
2023-02-23,320056137.2255336
2023-02-24,320056137.2255336
2023-02-25,320056137.2255336
2023-02-26,288927289.7839041
2023-02-27,288927289.7839041
2023-02-28,288927289.7839041
2023-03-01,288927289.7839041
2023-03-02,305670928.22058815
2023-03-03,305670928.22058815
2023-03-04,305670928.22058815
2023-03-05,305670928.22058815
2023-03-06,325924657.8430554
2023-03-07,325924657.8430554
2023-03-08,325924657.8430554
2023-03-09,325924657.8430554
2023-03-10,317975275.9444443
2023-03-11,317975275.9444443
2023-03-12,317975275.9444443
2023-03-13,317975275.9444443
2023-03-14,323422660.6149441
2023-03-15,323422660.6149441
2023-03-16,323422660.6149441
2023-03-17,323422660.6149441
2023-03-18,326910145.9649151
2023-03-19,326910145.9649151
2023-03-20,326910145.9649151
2023-03-21,326910145.9649151
2023-03-22,320724523.52470857
2023-03-23,320724523.52470857
2023-03-24,320724523.52470857
2023-03-25,320724523.52470857
2023-03-26,346428971.90105784
2023-03-27,346428971.90105784
2023-03-28,346428971.90105784
2023-03-29,346428971.90105784
2023-03-30,349616995.90244436
2023-03-31,349616995.90244436
2023-04-01,349616995.90244436
2023-04-02,349616995.90244436
2023-04-03,337314061.63141257
2023-04-04,337314061.63141257
2023-04-05,337314061.63141257
2023-04-06,337314061.63141257
2023-04-07,340368391.95371956
2023-04-08,340368391.95371956
2023-04-09,340368391.95371956
2023-04-10,340368391.95371956
2023-04-11,343508837.81362575
2023-04-12,343508837.81362575
2023-04-13,343508837.81362575
2023-04-14,343508837.81362575
2023-04-15,344154263.0507898
2023-04-16,344154263.0507898
2023-04-17,344154263.0507898
2023-04-18,344154263.0507898
2023-04-19,355376684.6720112
2023-04-20,355376684.6720112
2023-04-21,355376684.6720112
2023-04-22,355376684.6720112
2023-04-23,345922409.1716323
2023-04-24,345922409.1716323
2023-04-25,345922409.1716323
2023-04-26,345922409.1716323
2023-04-27,335159298.2415374
2023-04-28,335159298.2415374
2023-04-29,335159298.2415374
2023-04-30,335159298.2415374
2023-05-01,331400506.74278486
2023-05-02,331400506.74278486
2023-05-03,331400506.74278486
2023-05-04,331400506.74278486
2023-05-05,356071502.3734608
2023-05-06,356071502.3734608
2023-05-07,356071502.3734608
2023-05-08,356071502.3734608
2023-05-09,329125648.8584445
2023-05-10,329125648.8584445
2023-05-11,329125648.8584445
2023-05-12,329125648.8584445
2023-05-13,353864291.50160843
2023-05-14,353864291.50160843
2023-05-15,353864291.50160843
2023-05-16,353864291.50160843
2023-05-17,368523409.5503263
2023-05-18,368523409.5503263
2023-05-19,368523409.5503263
2023-05-20,368523409.5503263
2023-05-21,364266387.7410949
2023-05-22,364266387.7410949
2023-05-23,364266387.7410949
2023-05-24,364266387.7410949
2023-05-25,355736219.95228237
2023-05-26,355736219.95228237
2023-05-27,355736219.95228237
2023-05-28,355736219.95228237
2023-05-29,368765614.5885168
2023-05-30,368765614.5885168
2023-05-31,368765614.5885168
2023-06-01,368765614.5885168
2023-06-02,370339843.966874
2023-06-03,370339843.966874
2023-06-04,370339843.966874
2023-06-05,370339843.966874
2023-06-06,363203583.7365145
2023-06-07,363203583.7365145
2023-06-08,363203583.7365145
2023-06-09,363203583.7365145
2023-06-10,372934945.59678566
2023-06-11,372934945.59678566
2023-06-12,372934945.59678566
2023-06-13,372934945.59678566
2023-06-14,392582250.04773825
2023-06-15,392582250.04773825
2023-06-16,392582250.04773825
2023-06-17,392582250.04773825
2023-06-18,378488018.4713759
2023-06-19,378488018.4713759
2023-06-20,378488018.4713759
2023-06-21,378488018.4713759
2023-06-22,368419038.6309715
2023-06-23,368419038.6309715
2023-06-24,368419038.6309715
2023-06-25,368419038.6309715
2023-06-26,356894326.0199118
2023-06-27,356894326.0199118
2023-06-28,356894326.0199118
2023-06-29,356894326.0199118
2023-06-30,356541797.3917007
2023-07-01,356541797.3917007
2023-07-02,356541797.3917007
2023-07-03,356541797.3917007
2023-07-04,360073549.869672
2023-07-05,360073549.869672
2023-07-06,360073549.869672
2023-07-07,360073549.869672
2023-07-08,378364811.3472676
2023-07-09,378364811.3472676
2023-07-10,378364811.3472676
2023-07-11,378364811.3472676
2023-07-12,397426916.8619112
2023-07-13,397426916.8619112
2023-07-14,397426916.8619112
2023-07-15,397426916.8619112
2023-07-16,371046162.9459539
2023-07-17,371046162.9459539
2023-07-18,371046162.9459539
2023-07-19,371046162.9459539
2023-07-20,381699875.58489335
2023-07-21,381699875.58489335
2023-07-22,381699875.58489335
2023-07-23,381699875.58489335
2023-07-24,370214422.9594703
2023-07-25,370214422.9594703
2023-07-26,370214422.9594703
2023-07-27,370214422.9594703
2023-07-28,366457383.57451195
2023-07-29,366457383.57451195
2023-07-30,366457383.57451195
2023-07-31,366457383.57451195
2023-08-01,374474814.71514183
2023-08-02,374474814.71514183
2023-08-03,374474814.71514183
2023-08-04,374474814.71514183
2023-08-05,373837432.7069746
2023-08-06,373837432.7069746
2023-08-07,373837432.7069746
2023-08-08,373837432.7069746
2023-08-09,377181902.78089386
2023-08-10,377181902.78089386
2023-08-11,377181902.78089386
2023-08-12,377181902.78089386
2023-08-13,387449251.41340274
2023-08-14,387449251.41340274
2023-08-15,387449251.41340274
2023-08-16,387449251.41340274
2023-08-17,403678843.1736723
2023-08-18,403678843.1736723
2023-08-19,403678843.1736723
2023-08-20,403678843.1736723
2023-08-21,410003765.14044875
2023-08-22,410003765.14044875
2023-08-23,410003765.14044875
2023-08-24,410003765.14044875
2023-08-25,390877693.99169225
2023-08-26,390877693.99169225
2023-08-27,390877693.99169225
2023-08-28,390877693.99169225
2023-08-29,365279719.2438345
2023-08-30,365279719.2438345
2023-08-31,365279719.2438345
2023-09-01,365279719.2438345
2023-09-02,375244162.2989175
2023-09-03,375244162.2989175
2023-09-04,375244162.2989175
2023-09-05,375244162.2989175
2023-09-06,396573830.47169816
2023-09-07,396573830.47169816
2023-09-08,396573830.47169816
2023-09-09,396573830.47169816
2023-09-10,387656810.6259131
2023-09-11,387656810.6259131
2023-09-12,387656810.6259131
2023-09-13,387656810.6259131
2023-09-14,393774544.8476787
2023-09-15,393774544.8476787
2023-09-16,393774544.8476787
2023-09-17,393774544.8476787
2023-09-18,423384544.8020452
2023-09-19,423384544.8020452
2023-09-20,423384544.8020452
2023-09-21,423384544.8020452
2023-09-22,419482555.6757231
2023-09-23,419482555.6757231
2023-09-24,419482555.6757231
2023-09-25,419482555.6757231
2023-09-26,403942795.9953831
2023-09-27,403942795.9953831
2023-09-28,403942795.9953831
2023-09-29,403942795.9953831
2023-09-30,419020837.4981901
2023-10-01,419020837.4981901
2023-10-02,419020837.4981901
2023-10-03,419020837.4981901
2023-10-04,426071277.7067796
2023-10-05,426071277.7067796
2023-10-06,426071277.7067796
2023-10-07,426071277.7067796
2023-10-08,433019247.54510784
2023-10-09,433019247.54510784
2023-10-10,433019247.54510784
2023-10-11,433019247.54510784
2023-10-12,446959351.0513548
2023-10-13,446959351.0513548
2023-10-14,446959351.0513548
2023-10-15,446959351.0513548
2023-10-16,445331083.83441
2023-10-17,445331083.83441
2023-10-18,445331083.83441
2023-10-19,445331083.83441
2023-10-20,436771211.65719944
2023-10-21,436771211.65719944
2023-10-22,436771211.65719944
2023-10-23,436771211.65719944
2023-10-24,451177082.1433535
2023-10-25,451177082.1433535
2023-10-26,451177082.1433535
2023-10-27,451177082.1433535
2023-10-28,448143230.4862897
2023-10-29,448143230.4862897
2023-10-30,448143230.4862897
2023-10-31,448143230.4862897
2023-11-01,460578041.84067166
2023-11-02,460578041.84067166
2023-11-03,460578041.84067166
2023-11-04,460578041.84067166
2023-11-05,461884981.20968914
2023-11-06,461884981.20968914
2023-11-07,461884981.20968914
2023-11-08,461884981.20968914
2023-11-09,452453934.1324495
2023-11-10,452453934.1324495
2023-11-11,452453934.1324495
2023-11-12,452453934.1324495
2023-11-13,456439922.3143614
2023-11-14,456439922.3143614
2023-11-15,456439922.3143614
2023-11-16,456439922.3143614
2023-11-17,466501137.9412872
2023-11-18,466501137.9412872
2023-11-19,466501137.9412872
2023-11-20,466501137.9412872
2023-11-21,491005450.2378312
2023-11-22,491005450.2378312
2023-11-23,491005450.2378312
2023-11-24,491005450.2378312
2023-11-25,502488271.805601
2023-11-26,502488271.805601
2023-11-27,502488271.805601
2023-11-28,502488271.805601
2023-11-29,487029953.91810226
2023-11-30,487029953.91810226
2023-12-01,487029953.91810226
2023-12-02,487029953.91810226
2023-12-03,477244836.89150006
2023-12-04,477244836.89150006
2023-12-05,477244836.89150006
2023-12-06,477244836.89150006
2023-12-07,494182411.584665
2023-12-08,494182411.584665
2023-12-09,494182411.584665
2023-12-10,494182411.584665
2023-12-11,470499126.2508285
2023-12-12,470499126.2508285
2023-12-13,470499126.2508285
2023-12-14,470499126.2508285
2023-12-15,493313217.742293
2023-12-16,493313217.742293
2023-12-17,493313217.742293
2023-12-18,493313217.742293
2023-12-19,512384571.9871302
2023-12-20,512384571.9871302
2023-12-21,512384571.9871302
2023-12-22,512384571.9871302
2023-12-23,521466014.96078265
2023-12-24,521466014.96078265
2023-12-25,521466014.96078265
2023-12-26,521466014.96078265
2023-12-27,529031189.00304127
2023-12-28,529031189.00304127
2023-12-29,529031189.00304127
2023-12-30,529031189.00304127
2023-12-31,508792533.0939955
2024-01-01,508792533.0939955
2024-01-02,508792533.0939955
2024-01-03,508792533.0939955
2024-01-04,520042217.2428075
2024-01-05,520042217.2428075
2024-01-06,520042217.2428075
2024-01-07,520042217.2428075
2024-01-08,518595022.6300483
2024-01-09,518595022.6300483
2024-01-10,518595022.6300483
2024-01-11,518595022.6300483
2024-01-12,506636518.0325392
2024-01-13,506636518.0325392
2024-01-14,506636518.0325392
2024-01-15,506636518.0325392
2024-01-16,533845476.3193106
2024-01-17,533845476.3193106
2024-01-18,533845476.3193106
2024-01-19,533845476.3193106
2024-01-20,478745553.7391286
2024-01-21,478745553.7391286
2024-01-22,478745553.7391286
2024-01-23,478745553.7391286
2024-01-24,505457101.0678798
2024-01-25,505457101.0678798
2024-01-26,505457101.0678798
2024-01-27,505457101.0678798
2024-01-28,553492748.2877595
2024-01-29,553492748.2877595
2024-01-30,553492748.2877595
2024-01-31,553492748.2877595
2024-02-01,546998699.7970188
2024-02-02,546998699.7970188
2024-02-03,546998699.7970188
2024-02-04,546998699.7970188
2024-02-05,552390750.651993
2024-02-06,552390750.651993
2024-02-07,552390750.651993
2024-02-08,552390750.651993
2024-02-09,595232024.8644879
2024-02-10,595232024.8644879
2024-02-11,595232024.8644879
2024-02-12,595232024.8644879
2024-02-13,590866111.126395
2024-02-14,590866111.126395
2024-02-15,590866111.126395
2024-02-16,590866111.126395
2024-02-17,562089926.3459789
2024-02-18,562089926.3459789
2024-02-19,562089926.3459789
2024-02-20,562089926.3459789
2024-02-21,556818212.1261536
2024-02-22,556818212.1261536
2024-02-23,556818212.1261536
2024-02-24,556818212.1261536
2024-02-25,561217332.7079213
2024-02-26,561217332.7079213
2024-02-27,561217332.7079213
2024-02-28,561217332.7079213
2024-02-29,583851744.2649109
2024-03-01,583851744.2649109
2024-03-02,583851744.2649109
2024-03-03,583851744.2649109
2024-03-04,561495738.6159471
2024-03-05,561495738.6159471
2024-03-06,561495738.6159471
2024-03-07,561495738.6159471
2024-03-08,592896959.1063117
2024-03-09,592896959.1063117
2024-03-10,592896959.1063117
2024-03-11,592896959.1063117
2024-03-12,629440820.9292109
2024-03-13,629440820.9292109
2024-03-14,629440820.9292109
2024-03-15,629440820.9292109
2024-03-16,596376028.9501756
2024-03-17,596376028.9501756
2024-03-18,596376028.9501756
2024-03-19,596376028.9501756
2024-03-20,601016901.1328033
2024-03-21,601016901.1328033
2024-03-22,601016901.1328033
2024-03-23,601016901.1328033
2024-03-24,600326416.1262681
2024-03-25,600326416.1262681
2024-03-26,600326416.1262681
2024-03-27,600326416.1262681
2024-03-28,586018735.9008158
2024-03-29,586018735.9008158
2024-03-30,586018735.9008158
2024-03-31,586018735.9008158
2024-04-01,587131213.213699
2024-04-02,587131213.213699
2024-04-03,587131213.213699
2024-04-04,587131213.213699
2024-04-05,598588166.7988552
2024-04-06,598588166.7988552
2024-04-07,598588166.7988552
2024-04-08,598588166.7988552
2024-04-09,625152730.414189
2024-04-10,625152730.414189
2024-04-11,625152730.414189
2024-04-12,625152730.414189
2024-04-13,625213980.2685559
2024-04-14,625213980.2685559
2024-04-15,625213980.2685559
2024-04-16,625213980.2685559
2024-04-17,638555826.9029995
2024-04-18,638555826.9029995
2024-04-19,638555826.9029995
2024-04-20,638555826.9029995
2024-04-21,629436131.3670883
2024-04-22,629436131.3670883
2024-04-23,629436131.3670883
2024-04-24,629436131.3670883
2024-04-25,639515626.3898393
2024-04-26,639515626.3898393
2024-04-27,639515626.3898393
2024-04-28,639515626.3898393
2024-04-29,640154800.4004605
2024-04-30,640154800.4004605
2024-05-01,640154800.4004605
2024-05-02,640154800.4004605
2024-05-03,601267922.1815729
2024-05-04,601267922.1815729
2024-05-05,601267922.1815729
2024-05-06,601267922.1815729
2024-05-07,593759894.0169747
2024-05-08,593759894.0169747
2024-05-09,593759894.0169747
2024-05-10,593759894.0169747
2024-05-11,580624795.8773992
2024-05-12,580624795.8773992
2024-05-13,580624795.8773992
2024-05-14,580624795.8773992
2024-05-15,591707059.4587656
2024-05-16,591707059.4587656
2024-05-17,591707059.4587656
2024-05-18,591707059.4587656
2024-05-19,579256277.1083864
2024-05-20,579256277.1083864
2024-05-21,579256277.1083864
2024-05-22,579256277.1083864
2024-05-23,605827665.9665693
2024-05-24,605827665.9665693
2024-05-25,605827665.9665693
2024-05-26,605827665.9665693
2024-05-27,657252698.805815
2024-05-28,657252698.805815
2024-05-29,657252698.805815
2024-05-30,657252698.805815
2024-05-31,602228334.7644863
2024-06-01,602228334.7644863
2024-06-02,602228334.7644863
2024-06-03,602228334.7644863
2024-06-04,587247530.417111
2024-06-05,587247530.417111
2024-06-06,587247530.417111
2024-06-07,587247530.417111
2024-06-08,580159912.4300205
2024-06-09,580159912.4300205
2024-06-10,580159912.4300205
2024-06-11,580159912.4300205
2024-06-12,586377106.6864693
2024-06-13,586377106.6864693
2024-06-14,586377106.6864693
2024-06-15,586377106.6864693
2024-06-16,575486715.1570948
2024-06-17,575486715.1570948
2024-06-18,575486715.1570948
2024-06-19,575486715.1570948
2024-06-20,593916558.3077871
2024-06-21,593916558.3077871
2024-06-22,593916558.3077871
2024-06-23,593916558.3077871
2024-06-24,574155128.2644798
2024-06-25,574155128.2644798
2024-06-26,574155128.2644798
2024-06-27,574155128.2644798
2024-06-28,553216140.0523161
2024-06-29,553216140.0523161
2024-06-30,553216140.0523161
2024-07-01,553216140.0523161
2024-07-02,552027705.8094538
2024-07-03,552027705.8094538
2024-07-04,552027705.8094538
2024-07-05,552027705.8094538
2024-07-06,575086059.9167141
2024-07-07,575086059.9167141
2024-07-08,575086059.9167141
2024-07-09,575086059.9167141
2024-07-10,587610577.8570688
2024-07-11,587610577.8570688
2024-07-12,587610577.8570688
2024-07-13,587610577.8570688
2024-07-14,583726618.8508646
2024-07-15,583726618.8508646
2024-07-16,583726618.8508646
2024-07-17,583726618.8508646
2024-07-18,604049789.3330997
2024-07-19,604049789.3330997
2024-07-20,604049789.3330997
2024-07-21,604049789.3330997
2024-07-22,612965536.6451161
2024-07-23,612965536.6451161
2024-07-24,612965536.6451161
2024-07-25,612965536.6451161
2024-07-26,659570263.6002624
2024-07-27,659570263.6002624
2024-07-28,659570263.6002624
2024-07-29,659570263.6002624
2024-07-30,647917078.7309998
2024-07-31,647917078.7309998
2024-08-01,647917078.7309998
2024-08-02,647917078.7309998
2024-08-03,625301879.0478894
2024-08-04,625301879.0478894
2024-08-05,625301879.0478894
2024-08-06,625301879.0478894
2024-08-07,627805171.0713837
2024-08-08,627805171.0713837
2024-08-09,627805171.0713837
2024-08-10,627805171.0713837
2024-08-11,611028059.2675912
2024-08-12,611028059.2675912
2024-08-13,611028059.2675912
2024-08-14,611028059.2675912
2024-08-15,622590682.3052443
2024-08-16,622590682.3052443
2024-08-17,622590682.3052443
2024-08-18,622590682.3052443
2024-08-19,643576050.4386795
2024-08-20,643576050.4386795
2024-08-21,643576050.4386795
2024-08-22,643576050.4386795
2024-08-23,637890023.034773
2024-08-24,637890023.034773
2024-08-25,637890023.034773
2024-08-26,637890023.034773
2024-08-27,642208427.4460336
2024-08-28,642208427.4460336
2024-08-29,642208427.4460336
2024-08-30,642208427.4460336
2024-08-31,621342327.9273863
2024-09-01,621342327.9273863
2024-09-02,621342327.9273863
2024-09-03,621342327.9273863
2024-09-04,659041095.3470981
2024-09-05,659041095.3470981
2024-09-06,659041095.3470981
2024-09-07,659041095.3470981
2024-09-08,677950548.4504986
2024-09-09,677950548.4504986
2024-09-10,677950548.4504986
2024-09-11,677950548.4504986
2024-09-12,647069570.4216756
2024-09-13,647069570.4216756
2024-09-14,647069570.4216756
2024-09-15,647069570.4216756
2024-09-16,621785862.8080198
2024-09-17,621785862.8080198
2024-09-18,621785862.8080198
2024-09-19,621785862.8080198
2024-09-20,623882733.2714927
2024-09-21,623882733.2714927
2024-09-22,623882733.2714927
2024-09-23,623882733.2714927
2024-09-24,639677232.8479862
2024-09-25,639677232.8479862
2024-09-26,639677232.8479862
2024-09-27,639677232.8479862
2024-09-28,631335288.0889965
2024-09-29,631335288.0889965
2024-09-30,631335288.0889965
2024-10-01,631335288.0889965
2024-10-02,624349707.7769285
2024-10-03,624349707.7769285
2024-10-04,624349707.7769285
2024-10-05,624349707.7769285
2024-10-06,679280632.2757124
2024-10-07,679280632.2757124
2024-10-08,679280632.2757124
2024-10-09,679280632.2757124
2024-10-10,679804647.1560799
2024-10-11,679804647.1560799
2024-10-12,679804647.1560799
2024-10-13,679804647.1560799
2024-10-14,660813853.9138254
2024-10-15,660813853.9138254
2024-10-16,660813853.9138254
2024-10-17,660813853.9138254
2024-10-18,662838786.6576455
2024-10-19,662838786.6576455
2024-10-20,662838786.6576455
2024-10-21,662838786.6576455
2024-10-22,723631693.1262462
2024-10-23,723631693.1262462
2024-10-24,723631693.1262462
2024-10-25,723631693.1262462
2024-10-26,735533947.4653145
2024-10-27,735533947.4653145
2024-10-28,735533947.4653145
2024-10-29,735533947.4653145
2024-10-30,735808128.6965324
2024-10-31,735808128.6965324
2024-11-01,735808128.6965324
2024-11-02,735808128.6965324
2024-11-03,752114126.008367
2024-11-04,752114126.008367
2024-11-05,752114126.008367
2024-11-06,752114126.008367
2024-11-07,710488349.7368287
2024-11-08,710488349.7368287
2024-11-09,710488349.7368287
2024-11-10,710488349.7368287
2024-11-11,735986485.0889133
2024-11-12,735986485.0889133
2024-11-13,735986485.0889133
2024-11-14,735986485.0889133
2024-11-15,704517513.8373157
2024-11-16,704517513.8373157
2024-11-17,704517513.8373157
2024-11-18,704517513.8373157
2024-11-19,739298247.4005176
2024-11-20,739298247.4005176
2024-11-21,739298247.4005176
2024-11-22,739298247.4005176
2024-11-23,776725605.830393
2024-11-24,776725605.830393
2024-11-25,776725605.830393
2024-11-26,776725605.830393
2024-11-27,736574529.3775684
2024-11-28,736574529.3775684
2024-11-29,736574529.3775684
2024-11-30,736574529.3775684
2024-12-01,727857671.0417393
2024-12-02,727857671.0417393
2024-12-03,727857671.0417393
2024-12-04,727857671.0417393
2024-12-05,742090867.7091497
2024-12-06,742090867.7091497
2024-12-07,742090867.7091497
2024-12-08,742090867.7091497
2024-12-09,744435524.1953032
2024-12-10,744435524.1953032
2024-12-11,744435524.1953032
2024-12-12,744435524.1953032
2024-12-13,763811231.2095883
2024-12-14,763811231.2095883
2024-12-15,763811231.2095883
2024-12-16,763811231.2095883
2024-12-17,785328466.2456628
2024-12-18,785328466.2456628
2024-12-19,785328466.2456628
2024-12-20,785328466.2456628
2024-12-21,776113526.7175801
2024-12-22,776113526.7175801
2024-12-23,776113526.7175801
2024-12-24,776113526.7175801
2024-12-25,779147380.7705716
2024-12-26,779147380.7705716
2024-12-27,779147380.7705716
2024-12-28,779147380.7705716
2024-12-29,777606040.749265
2024-12-30,777606040.749265
2024-12-31,777606040.749265
2025-01-01,777606040.749265
2025-01-02,788468393.0213293
2025-01-03,788468393.0213293
2025-01-04,788468393.0213293
2025-01-05,788468393.0213293
2025-01-06,812357576.4028394
2025-01-07,812357576.4028394
2025-01-08,812357576.4028394
2025-01-09,812357576.4028394
2025-01-10,772597272.7593223
2025-01-11,772597272.7593223
2025-01-12,772597272.7593223
2025-01-13,772597272.7593223
2025-01-14,773363115.677434
2025-01-15,773363115.677434
2025-01-16,773363115.677434
2025-01-17,773363115.677434
2025-01-18,790112290.1479307
2025-01-19,790112290.1479307
2025-01-20,790112290.1479307
2025-01-21,790112290.1479307
2025-01-22,770251914.7085882
2025-01-23,770251914.7085882
2025-01-24,770251914.7085882
2025-01-25,770251914.7085882
2025-01-26,775742508.805289
2025-01-27,775742508.805289
2025-01-28,775742508.805289
2025-01-29,775742508.805289
2025-01-30,777188657.8831193
2025-01-31,777188657.8831193
2025-02-01,777188657.8831193
2025-02-02,777188657.8831193
2025-02-03,832661159.2015295
2025-02-04,832661159.2015295
2025-02-05,832661159.2015295
2025-02-06,832661159.2015295
2025-02-07,808395661.2726393
2025-02-08,808395661.2726393
