"Date","Price","Open","High","Low","Vol.","Change %"
"07/01/2024","215.57","215.25","216.00","214.49","3.80M","0.26%"
"06/28/2024","215.01","215.64","215.81","214.82","3.96M","0.01%"
"06/27/2024","214.99","214.71","215.50","214.45","4.98M","1.13%"
"06/26/2024","212.58","212.39","213.11","212.12","4.69M","-0.92%"
"06/25/2024","214.56","214.96","215.31","214.12","3.85M","-0.50%"
"06/24/2024","215.63","215.55","215.94","215.20","4.63M","0.40%"
"06/21/2024","214.78","217.83","217.90","214.26","8.94M","-1.55%"
"06/20/2024","218.16","216.32","218.74","216.15","7.29M","1.25%"
"06/18/2024","215.47","214.38","215.83","214.04","4.92M","0.40%"
"06/17/2024","214.61","214.90","215.24","213.60","3.88M","-0.52%"
"06/14/2024","215.73","215.34","216.04","214.98","7.08M","1.30%"
"06/13/2024","212.97","214.44","214.96","212.26","5.86M","-0.82%"
"06/12/2024","214.72","216.47","216.55","214.20","5.91M","0.27%"
"06/11/2024","214.15","213.95","214.38","213.24","4.00M","0.29%"
"06/10/2024","213.54","213.13","214.02","212.76","4.22M","0.92%"
"06/07/2024","211.60","215.07","215.19","211.54","12.20M","-3.57%"
"06/06/2024","219.43","218.36","219.97","218.10","5.28M","0.74%"
"06/05/2024","217.82","216.69","218.08","215.93","5.48M","1.18%"
"06/04/2024","215.27","216.24","216.24","214.20","5.51M","-0.90%"
"06/03/2024","217.22","215.92","217.82","215.54","6.17M","0.89%"
"05/31/2024","215.30","217.77","217.96","214.65","5.62M","-0.59%"
"05/30/2024","216.57","216.69","217.51","216.41","3.07M","0.19%"
"05/29/2024","216.16","216.92","217.16","216.12","4.18M","-0.93%"
"05/28/2024","218.19","218.43","218.59","217.21","3.81M","1.05%"
"05/24/2024","215.92","216.96","217.21","215.74","4.21M","0.09%"
"05/23/2024","215.72","218.78","219.23","215.66","9.54M","-1.99%"
"05/22/2024","220.11","223.09","223.24","219.74","8.90M","-1.84%"
"05/21/2024","224.23","224.77","225.21","223.70","4.00M","-0.15%"
"05/20/2024","224.56","223.79","225.66","223.02","5.99M","0.40%"
"05/17/2024","223.66","222.18","223.85","221.67","10.48M","1.65%"
"05/16/2024","220.03","220.14","220.59","219.41","4.30M","-0.39%"
"05/15/2024","220.89","219.06","221.19","217.65","9.30M","1.28%"
"05/14/2024","218.09","217.31","218.38","216.98","4.66M","0.85%"
"05/13/2024","216.26","217.06","217.31","215.80","4.90M","-1.12%"
"05/10/2024","218.71","219.22","219.60","218.08","8.70M","0.81%"
"05/09/2024","216.95","214.48","216.95","214.44","7.73M","1.58%"
"05/08/2024","213.58","213.62","214.80","213.50","4.46M","-0.29%"
"05/07/2024","214.21","214.52","214.93","213.88","5.66M","-0.46%"
"05/06/2024","215.20","215.14","215.91","214.47","6.84M","1.05%"
"05/03/2024","212.96","212.89","213.23","210.71","8.68M","-0.08%"
"05/02/2024","213.13","211.90","213.71","211.49","6.29M","-0.31%"
"05/01/2024","213.79","212.96","215.50","212.41","10.37M","0.91%"
"04/30/2024","211.87","213.38","214.13","211.80","11.25M","-1.99%"
"04/29/2024","216.18","216.02","217.21","215.25","6.41M","-0.20%"
"04/26/2024","216.62","216.77","217.07","215.53","6.27M","0.32%"
"04/25/2024","215.92","214.47","217.05","214.34","6.61M","0.60%"
"04/24/2024","214.64","214.76","216.35","214.36","5.74M","-0.19%"
"04/23/2024","215.04","213.96","215.86","213.87","10.73M","-0.25%"
"04/22/2024","215.57","216.35","216.96","215.14","13.40M","-2.47%"
"04/19/2024","221.03","220.49","222.36","220.08","8.69M","0.31%"
"04/18/2024","220.34","221.31","221.46","219.31","6.50M","0.34%"
"04/17/2024","219.59","221.05","221.76","218.52","11.52M","-0.74%"
"04/16/2024","221.22","220.18","221.99","218.78","10.75M","0.12%"
"04/15/2024","220.95","217.94","221.03","215.16","13.24M","1.87%"
"04/12/2024","216.89","221.87","225.09","216.02","30.90M","-1.32%"
"04/11/2024","219.80","216.85","219.84","215.89","11.42M","1.94%"
"04/10/2024","215.61","215.37","217.78","214.68","13.32M","-0.95%"
"04/09/2024","217.67","217.81","218.86","216.45","13.08M","0.55%"
"04/08/2024","216.48","215.98","216.81","214.61","10.33M","0.62%"
"04/05/2024","215.14","212.49","215.74","212.22","13.38M","1.71%"
"04/04/2024","211.52","212.00","213.45","211.02","12.31M","-0.57%"
"04/03/2024","212.74","210.57","212.83","210.30","11.42M","0.88%"
"04/02/2024","210.89","209.07","211.03","208.36","13.42M","1.48%"
"04/01/2024","207.82","208.68","208.73","206.29","13.68M","1.02%"
"03/28/2024","205.72","204.54","206.05","203.87","9.19M","1.29%"
"03/27/2024","203.10","202.32","203.22","202.32","6.04M","0.72%"
"03/26/2024","201.64","202.65","202.76","201.07","5.75M","0.32%"
"03/25/2024","200.99","201.19","201.95","200.96","4.03M","0.32%"
"03/22/2024","200.35","201.32","201.86","199.71","6.92M","-0.80%"
"03/21/2024","201.97","203.88","203.92","200.60","7.40M","-0.10%"
"03/20/2024","202.18","199.16","202.66","199.12","9.59M","1.19%"
"03/19/2024","199.80","199.62","199.81","198.93","4.66M","-0.11%"
"03/18/2024","200.03","199.66","200.15","199.51","7.21M","0.16%"
"03/15/2024","199.71","199.94","200.63","199.57","4.56M","-0.32%"
"03/14/2024","200.35","200.37","200.47","199.34","6.87M","-0.42%"
"03/13/2024","201.19","200.44","201.86","200.35","5.93M","0.70%"
"03/12/2024","199.79","200.42","200.63","199.16","9.44M","-1.09%"
"03/11/2024","202.00","201.71","202.41","201.46","7.33M","0.18%"
"03/08/2024","201.63","200.89","203.30","200.45","13.54M","0.85%"
"03/07/2024","199.94","199.54","200.11","198.91","8.40M","0.57%"
"03/06/2024","198.81","198.08","199.30","197.44","10.46M","0.82%"
"03/05/2024","197.19","197.44","198.14","196.65","9.67M","0.60%"
"03/04/2024","196.01","194.15","196.33","193.88","12.22M","1.62%"
"03/01/2024","192.89","190.27","193.40","189.44","13.41M","1.89%"
"02/29/2024","189.31","189.64","189.92","189.23","6.85M","0.52%"
"02/28/2024","188.34","188.34","188.52","188.03","2.82M","0.18%"
"02/27/2024","188.00","188.58","188.72","187.88","5.17M","-0.11%"
"02/26/2024","188.20","187.79","188.36","187.53","4.49M","-0.22%"
"02/23/2024","188.62","187.56","189.18","187.46","6.83M","0.57%"
"02/22/2024","187.56","187.56","187.64","187.05","4.55M","0.04%"
"02/21/2024","187.48","187.88","188.04","187.10","5.79M","0.01%"
"02/20/2024","187.47","187.96","188.03","187.40","5.53M","0.61%"
"02/16/2024","186.34","185.08","186.67","184.84","6.52M","0.37%"
"02/15/2024","185.66","185.60","186.02","185.10","6.23M","0.67%"
"02/14/2024","184.42","184.27","184.88","183.78","7.03M","-0.06%"
"02/13/2024","184.53","185.35","185.38","184.33","9.53M","-1.38%"
"02/12/2024","187.11","186.60","187.27","186.36","4.71M","-0.26%"
"02/09/2024","187.60","187.56","187.77","187.14","4.41M","-0.39%"
"02/08/2024","188.33","187.91","188.53","187.82","3.87M","-0.09%"
"02/07/2024","188.50","188.45","189.39","188.28","6.28M","-0.03%"
"02/06/2024","188.55","187.94","188.85","187.74","4.87M","0.52%"
"02/05/2024","187.57","186.88","187.82","186.70","5.44M","-0.55%"
"02/02/2024","188.61","188.07","188.87","187.85","7.34M","-0.95%"
"02/01/2024","190.41","189.71","191.36","188.99","10.28M","1.04%"
"01/31/2024","188.45","189.37","190.46","188.13","7.89M","-0.07%"
"01/30/2024","188.59","189.70","189.83","187.98","4.98M","0.14%"
"01/29/2024","188.33","188.31","188.54","187.19","5.63M","0.71%"
"01/26/2024","187.01","187.27","187.38","186.76","5.06M","-0.07%"
"01/25/2024","187.14","187.34","187.64","186.46","4.65M","0.40%"
"01/24/2024","186.40","188.33","188.37","186.32","6.09M","-0.82%"
"01/23/2024","187.95","187.45","188.15","187.28","5.04M","0.39%"
"01/22/2024","187.22","187.23","187.76","186.85","4.40M","-0.38%"
"01/19/2024","187.93","188.26","188.30","187.44","5.72M","0.30%"
"01/18/2024","187.37","186.36","187.40","186.30","4.69M","0.82%"
"01/17/2024","185.84","187.31","187.42","185.45","8.64M","-1.10%"
"01/16/2024","187.91","189.15","189.26","187.54","6.55M","-0.95%"
"01/12/2024","189.71","190.67","191.08","189.16","6.83M","0.98%"
"01/11/2024","187.87","188.02","188.55","186.56","6.83M","0.20%"
"01/10/2024","187.50","188.14","188.44","187.21","4.50M","-0.23%"
"01/09/2024","187.93","188.68","188.78","187.73","4.44M","0.03%"
"01/08/2024","187.87","187.21","188.74","187.11","6.21M","-0.78%"
"01/05/2024","189.35","189.68","191.26","189.08","7.48M","0.02%"
"01/04/2024","189.32","189.08","189.75","188.69","4.42M","0.10%"
"01/03/2024","189.13","188.77","189.86","188.16","8.66M","-0.83%"
"01/02/2024","190.72","191.44","191.89","190.50","6.03M","-0.24%"
"12/29/2023","191.17","190.99","191.64","190.74","4.61M","-0.16%"
"12/28/2023","191.47","192.34","192.89","191.44","6.17M","-0.58%"
"12/27/2023","192.59","191.77","193.18","191.54","5.81M","0.45%"
"12/26/2023","191.72","190.97","191.74","190.40","4.50M","0.76%"
"12/22/2023","190.27","191.60","191.88","190.07","7.18M","0.44%"
"12/21/2023","189.43","189.21","189.62","188.75","4.62M","0.71%"
"12/20/2023","188.10","188.69","188.96","188.09","6.00M","-0.54%"
"12/19/2023","189.13","188.23","189.72","188.13","6.03M","0.68%"
"12/18/2023","187.85","187.50","188.49","187.24","5.36M","0.45%"
"12/15/2023","187.00","188.52","188.96","186.82","8.32M","-0.92%"
"12/14/2023","188.73","188.86","189.82","188.08","9.11M","0.59%"
"12/13/2023","187.63","183.82","187.66","183.38","10.64M","2.26%"
"12/12/2023","183.49","183.84","183.98","183.26","5.06M","-0.05%"
"12/11/2023","183.59","184.50","184.53","183.15","8.52M","-1.10%"
"12/08/2023","185.64","185.93","186.78","184.90","7.88M","-1.33%"
"12/07/2023","188.15","188.45","188.59","187.26","5.80M","0.17%"
"12/06/2023","187.84","188.32","188.46","187.50","5.78M","0.37%"
"12/05/2023","187.15","187.55","187.88","186.30","7.03M","-0.38%"
"12/04/2023","187.86","189.60","190.38","187.26","18.46M","-2.16%"
"12/01/2023","192.01","188.80","192.40","188.68","16.73M","1.73%"
"11/30/2023","188.75","188.89","189.24","188.28","7.56M","-0.42%"
"11/29/2023","189.54","189.16","189.99","189.02","8.41M","0.15%"
"11/28/2023","189.26","187.90","189.40","187.52","10.90M","1.33%"
"11/27/2023","186.77","186.56","186.80","185.93","6.32M","0.67%"
"11/24/2023","185.52","185.47","185.75","185.16","2.45M","0.52%"
"11/22/2023","184.56","185.47","185.72","184.27","4.34M","-0.43%"
"11/21/2023","185.35","185.57","186.12","185.07","7.32M","1.08%"
"11/20/2023","183.37","182.32","183.48","182.23","5.39M","-0.16%"
"11/17/2023","183.67","183.96","184.13","183.45","4.87M","-0.01%"
"11/16/2023","183.69","182.85","184.32","182.80","8.25M","1.13%"
"11/15/2023","181.64","182.03","182.18","181.31","4.91M","-0.26%"
"11/14/2023","182.12","181.70","182.75","181.62","6.83M","0.89%"
"11/13/2023","180.51","179.40","180.73","179.11","5.39M","0.56%"
"11/10/2023","179.51","180.51","180.59","179.24","7.61M","-1.09%"
"11/09/2023","181.49","180.98","182.28","180.89","6.49M","0.40%"
"11/08/2023","180.77","182.01","182.07","180.57","6.74M","-1.00%"
"11/07/2023","182.59","182.25","182.65","181.75","6.80M","-0.41%"
"11/06/2023","183.35","184.14","184.23","183.34","8.27M","-0.78%"
"11/03/2023","184.79","184.48","185.47","184.35","8.53M","0.36%"
"11/02/2023","184.12","184.13","184.28","183.50","7.34M","0.33%"
"11/01/2023","183.51","183.91","185.00","182.67","9.05M","-0.32%"
"10/31/2023","184.09","185.08","186.21","183.49","10.10M","-0.55%"
"10/30/2023","185.10","185.54","185.70","184.73","8.76M","-0.56%"
"10/27/2023","186.15","183.76","186.36","183.47","14.10M","1.16%"
"10/26/2023","184.01","183.40","184.49","182.87","7.67M","0.16%"
"10/25/2023","183.72","183.42","184.30","182.04","10.09M","0.42%"
"10/24/2023","182.95","182.07","183.40","181.68","6.59M","-0.01%"
"10/23/2023","182.97","183.51","183.56","182.71","9.48M","-0.34%"
"10/20/2023","183.59","183.43","185.23","183.09","12.79M","0.27%"
"10/19/2023","183.09","181.04","183.43","180.82","13.41M","1.23%"
"10/18/2023","180.87","180.89","182.02","179.75","13.92M","1.45%"
"10/17/2023","178.29","178.37","179.13","177.98","8.23M","0.19%"
"10/16/2023","177.96","177.84","178.33","177.54","8.39M","-0.49%"
"10/13/2023","178.83","176.89","179.10","176.72","18.80M","3.21%"
"10/12/2023","173.26","174.06","174.23","173.24","5.91M","-0.30%"
"10/11/2023","173.79","173.60","174.13","173.26","7.13M","0.73%"
"10/10/2023","172.53","172.08","172.79","171.90","5.84M","-0.17%"
"10/09/2023","172.82","171.18","172.86","171.07","10.20M","1.84%"
"10/06/2023","169.70","169.17","170.23","168.50","9.95M","0.52%"
"10/05/2023","168.83","168.74","169.00","168.30","6.97M","-0.18%"
"10/04/2023","169.14","169.21","169.41","168.50","10.03M","-0.01%"
"10/03/2023","169.16","169.14","170.08","168.74","11.46M","-0.29%"
"10/02/2023","169.65","170.23","170.46","169.50","12.71M","-1.05%"
"09/29/2023","171.45","173.92","174.03","171.26","10.43M","-1.03%"
"09/28/2023","173.23","173.91","174.13","172.32","10.06M","-0.50%"
"09/27/2023","174.10","175.27","175.32","173.70","10.92M","-1.24%"
"09/26/2023","176.28","176.82","177.14","176.16","7.18M","-0.80%"
"09/25/2023","177.70","178.41","178.71","177.64","5.58M","-0.52%"
"09/22/2023","178.62","178.65","178.95","178.51","3.64M","0.32%"
"09/21/2023","178.05","177.86","178.49","177.69","7.57M","-0.72%"
"09/20/2023","179.35","179.34","180.66","179.32","9.33M","0.07%"
"09/19/2023","179.22","179.54","179.65","179.03","4.23M","-0.09%"
"09/18/2023","179.39","178.82","179.41","178.38","5.05M","0.59%"
"09/15/2023","178.34","178.55","179.10","178.34","5.62M","0.66%"
"09/14/2023","177.17","176.50","177.39","176.36","6.18M","0.05%"
"09/13/2023","177.08","177.53","177.75","177.04","3.87M","-0.23%"
"09/12/2023","177.49","177.11","177.70","177.05","4.45M","-0.52%"
"09/11/2023","178.41","178.97","179.07","178.26","3.69M","0.19%"
"09/08/2023","178.08","178.36","179.04","177.90","3.29M","0.03%"
"09/07/2023","178.02","178.31","178.37","177.90","3.26M","0.11%"
"09/06/2023","177.83","178.33","179.01","177.70","6.43M","-0.45%"
"09/05/2023","178.64","179.33","179.44","178.64","7.06M","-0.82%"
"09/01/2023","180.11","180.80","181.12","179.51","4.97M","0.05%"
"08/31/2023","180.02","180.37","180.49","179.94","4.80M","-0.17%"
"08/30/2023","180.32","180.58","180.88","180.29","6.59M","0.25%"
"08/29/2023","179.87","178.03","179.88","177.90","7.58M","0.98%"
"08/28/2023","178.13","177.65","178.73","177.51","4.74M","0.29%"
"08/25/2023","177.62","177.58","178.38","176.63","6.13M","-0.13%"
"08/24/2023","177.85","177.66","178.49","177.41","5.53M","-0.02%"
"08/23/2023","177.89","177.32","178.22","177.07","7.95M","1.02%"
"08/22/2023","176.10","175.83","176.25","175.31","5.89M","0.16%"
"08/21/2023","175.81","175.90","175.94","174.96","4.21M","0.27%"
"08/18/2023","175.33","175.83","176.05","175.10","6.25M","0.02%"
"08/17/2023","175.30","176.53","176.56","174.93","7.94M","-0.15%"
"08/16/2023","175.57","176.62","176.95","175.56","6.56M","-0.58%"
"08/15/2023","176.59","176.75","177.43","176.33","7.58M","-0.27%"
"08/14/2023","177.06","176.86","177.58","176.58","9.55M","-0.30%"
"08/11/2023","177.60","177.70","178.36","177.49","5.29M","0.00%"
"08/10/2023","177.60","178.22","178.70","177.54","5.93M","-0.11%"
"08/09/2023","177.79","178.68","178.92","177.78","4.64M","-0.48%"
"08/08/2023","178.64","178.64","179.33","178.46","6.16M","-0.63%"
"08/07/2023","179.78","180.15","180.15","179.27","4.51M","-0.23%"
"08/04/2023","180.19","180.25","180.77","179.85","5.33M","0.36%"
"08/03/2023","179.54","179.44","179.95","179.28","4.64M","-0.03%"
"08/02/2023","179.60","180.57","180.79","179.41","6.35M","-0.48%"
"08/01/2023","180.46","180.85","181.38","180.19","6.29M","-1.04%"
"07/31/2023","182.35","182.43","183.09","182.31","5.50M","0.27%"
"07/28/2023","181.86","181.48","182.27","181.25","3.83M","0.80%"
"07/27/2023","180.42","181.64","181.64","180.32","7.59M","-1.57%"
"07/26/2023","183.30","182.66","183.64","182.31","6.16M","0.49%"
"07/25/2023","182.41","181.72","182.47","181.10","4.09M","0.56%"
"07/24/2023","181.40","182.22","182.54","181.34","4.37M","-0.43%"
"07/21/2023","182.18","182.06","182.46","181.68","3.85M","-0.31%"
"07/20/2023","182.74","183.73","183.77","182.47","4.97M","-0.51%"
"07/19/2023","183.67","183.45","183.84","182.87","3.91M","0.02%"
"07/18/2023","183.64","182.79","184.23","182.32","8.24M","1.15%"
"07/17/2023","181.56","180.99","181.63","180.64","4.15M","0.07%"
"07/14/2023","181.43","181.59","182.17","181.11","5.39M","-0.32%"
"07/13/2023","182.01","181.96","182.15","181.49","4.53M","0.07%"
"07/12/2023","181.88","181.18","181.95","181.10","7.06M","1.35%"
"07/11/2023","179.45","179.43","179.71","179.13","2.82M","0.37%"
"07/10/2023","178.78","178.37","178.92","178.26","3.32M","0.08%"
"07/07/2023","178.64","178.38","179.65","178.35","5.20M","0.75%"
"07/06/2023","177.31","177.51","177.80","176.66","5.13M","-0.30%"
"07/05/2023","177.84","179.41","179.42","177.82","5.65M","-0.35%"
"07/03/2023","178.47","178.61","179.34","178.46","4.09M","0.11%"
"06/30/2023","178.27","177.69","178.53","177.32","6.42M","0.67%"
"06/29/2023","177.09","175.83","177.63","175.79","6.86M","-0.11%"
"06/28/2023","177.28","177.23","177.68","176.70","5.87M","-0.23%"
"06/27/2023","177.69","179.07","179.29","177.43","5.04M","-0.46%"
"06/26/2023","178.51","179.05","179.07","178.42","3.22M","0.17%"
"06/23/2023","178.20","179.60","179.95","178.09","5.42M","0.28%"
"06/22/2023","177.71","178.36","178.99","177.63","7.95M","-0.99%"
"06/21/2023","179.49","179.15","179.95","178.19","6.70M","-0.14%"
"06/20/2023","179.75","180.06","180.09","179.22","7.59M","-1.04%"
"06/16/2023","181.63","181.93","182.62","181.41","8.78M","-0.15%"
"06/15/2023","181.91","180.28","182.05","180.18","6.74M","0.70%"
"06/14/2023","180.64","181.69","181.96","180.14","6.81M","0.06%"
"06/13/2023","180.54","182.10","182.43","180.16","5.13M","-0.74%"
"06/12/2023","181.88","181.80","181.94","181.04","4.88M","-0.09%"
"06/09/2023","182.04","182.36","182.79","181.72","4.38M","-0.27%"
"06/08/2023","182.53","182.00","183.04","181.96","6.39M","1.32%"
"06/07/2023","180.15","181.94","183.00","180.15","9.07M","-1.20%"
"06/06/2023","182.34","182.36","182.65","181.52","4.97M","0.11%"
"06/05/2023","182.14","180.79","182.44","180.60","6.40M","0.60%"
"06/02/2023","181.05","183.53","183.56","180.96","8.73M","-1.47%"
"06/01/2023","183.76","182.81","184.21","182.72","7.30M","0.79%"
"05/31/2023","182.32","182.39","183.45","182.10","8.50M","0.15%"
"05/30/2023","182.04","181.72","182.40","181.17","4.91M","0.62%"
"05/26/2023","180.92","181.01","181.30","180.09","5.82M","0.40%"
"05/25/2023","180.20","181.18","181.31","180.10","6.92M","-0.96%"
"05/24/2023","181.95","183.54","183.54","181.77","6.73M","-0.81%"
"05/23/2023","183.43","182.78","183.76","182.48","6.35M","0.12%"
"05/22/2023","183.21","183.22","183.84","182.91","4.83M","-0.23%"
"05/19/2023","183.64","182.25","184.34","181.81","8.43M","0.99%"
"05/18/2023","181.84","182.10","182.28","181.34","8.81M","-1.30%"
"05/17/2023","184.23","184.30","184.45","183.48","7.47M","-0.35%"
"05/16/2023","184.87","186.58","186.82","184.46","9.53M","-1.25%"
"05/15/2023","187.21","187.30","187.88","187.03","5.52M","0.21%"
"05/12/2023","186.81","187.43","187.92","186.58","7.09M","-0.17%"
"05/11/2023","187.13","188.44","188.81","186.86","8.25M","-0.86%"
"05/10/2023","188.75","188.98","189.64","187.82","9.39M","-0.14%"
"05/09/2023","189.02","188.12","189.33","188.07","7.10M","0.71%"
"05/08/2023","187.69","187.82","188.67","187.49","6.08M","0.12%"
"05/05/2023","187.46","186.56","187.58","185.77","12.51M","-1.56%"
"05/04/2023","190.44","188.86","191.36","188.81","14.15M","0.70%"
"05/03/2023","189.11","187.61","189.21","186.93","11.13M","0.85%"
"05/02/2023","187.52","184.65","187.64","184.51","13.55M","1.93%"
"05/01/2023","183.97","186.05","186.22","183.91","8.00M","-0.45%"
"04/28/2023","184.80","184.79","185.38","184.17","6.70M","0.03%"
"04/27/2023","184.75","183.90","184.99","183.38","9.11M","0.01%"
"04/26/2023","184.74","186.63","186.65","184.30","8.20M","-0.54%"
"04/25/2023","185.75","184.84","186.22","184.30","8.45M","0.51%"
"04/24/2023","184.81","184.07","185.02","183.46","8.30M","0.30%"
"04/21/2023","184.25","184.98","185.68","183.22","10.70M","-0.99%"
"04/20/2023","186.09","186.14","187.03","185.78","5.79M","0.39%"
"04/19/2023","185.36","184.35","185.58","184.28","7.37M","-0.48%"
"04/18/2023","186.25","185.24","186.99","185.04","8.06M","0.39%"
"04/17/2023","185.53","185.89","185.93","184.10","7.47M","-0.45%"
"04/14/2023","186.36","188.08","188.49","185.17","13.27M","-1.77%"
"04/13/2023","189.72","189.76","190.41","188.99","14.06M","1.35%"
"04/12/2023","187.19","187.54","187.66","185.97","10.00M","0.49%"
"04/11/2023","186.28","185.90","186.51","185.63","6.03M","0.63%"
"04/10/2023","185.11","185.18","185.36","184.19","6.41M","-0.74%"
"04/06/2023","186.49","186.89","187.26","185.95","6.65M","-0.71%"
"04/05/2023","187.83","188.34","188.86","186.78","11.44M","-0.08%"
"04/04/2023","187.98","184.72","188.23","184.66","13.77M","1.86%"
"04/03/2023","184.54","183.85","185.04","183.32","9.21M","0.72%"
"03/31/2023","183.22","184.11","184.42","182.80","8.00M","-0.52%"
"03/30/2023","184.18","182.75","184.44","182.55","6.36M","0.90%"
"03/29/2023","182.53","182.49","183.27","182.24","5.00M","-0.50%"
"03/28/2023","183.44","182.31","183.62","182.12","6.20M","0.82%"
"03/27/2023","181.95","181.15","182.15","180.69","6.93M","-0.93%"
"03/24/2023","183.65","185.61","185.99","183.62","9.25M","-1.13%"
"03/23/2023","185.74","183.91","186.24","183.60","11.35M","1.25%"
"03/22/2023","183.44","180.40","183.94","180.28","11.97M","1.70%"
"03/21/2023","180.37","182.65","182.73","179.90","10.73M","-1.89%"
"03/20/2023","183.84","184.19","184.54","182.74","11.85M","0.04%"
"03/17/2023","183.77","181.02","184.81","180.77","24.16M","2.91%"
"03/16/2023","178.57","179.51","179.65","177.87","10.76M","0.20%"
"03/15/2023","178.21","178.86","180.13","177.49","14.55M","0.78%"
"03/14/2023","176.83","177.35","177.59","176.21","10.02M","-0.58%"
"03/13/2023","177.86","176.66","178.02","176.30","20.55M","2.29%"
"03/10/2023","173.87","171.93","173.88","171.92","13.80M","2.16%"
"03/09/2023","170.20","169.75","170.65","169.71","5.58M","0.98%"
"03/08/2023","168.54","168.61","169.59","168.52","5.72M","-0.05%"
"03/07/2023","168.62","170.42","170.47","168.52","8.71M","-1.75%"
"03/06/2023","171.62","172.32","172.37","171.54","4.26M","-0.50%"
"03/03/2023","172.49","171.45","172.60","170.98","6.89M","1.07%"
"03/02/2023","170.66","170.52","170.98","170.36","3.95M","-0.06%"
"03/01/2023","170.76","170.95","171.49","170.47","6.59M","0.58%"
"02/28/2023","169.78","168.78","170.25","168.59","6.76M","0.46%"
"02/27/2023","169.01","168.88","169.23","168.55","4.51M","0.39%"
"02/24/2023","168.35","168.42","168.84","168.19","6.50M","-0.72%"
"02/23/2023","169.57","169.84","170.13","169.08","5.07M","-0.05%"
"02/22/2023","169.66","170.81","170.96","169.56","4.11M","-0.56%"
"02/21/2023","170.62","171.20","171.50","170.34","4.04M","-0.37%"
"02/17/2023","171.26","169.87","171.47","169.52","4.81M","0.30%"
"02/16/2023","170.75","170.34","171.60","169.96","4.54M","-0.08%"
"02/15/2023","170.89","170.60","170.99","170.16","5.44M","-1.00%"
"02/14/2023","172.61","171.97","173.51","171.41","5.40M","0.08%"
"02/13/2023","172.48","172.70","172.90","172.07","3.97M","-0.51%"
"02/10/2023","173.36","173.63","173.68","172.63","2.97M","0.19%"
"02/09/2023","173.03","175.49","175.52","172.87","5.36M","-0.79%"
"02/08/2023","174.41","174.94","174.99","173.83","4.08M","0.25%"
"02/07/2023","173.98","173.72","175.27","173.47","6.79M","0.09%"
"02/06/2023","173.82","174.11","174.46","173.28","8.96M","0.21%"
"02/03/2023","173.46","174.92","175.43","173.12","13.67M","-2.50%"
"02/02/2023","177.90","181.08","181.11","177.74","8.84M","-2.08%"
"02/01/2023","181.67","179.75","181.73","178.63","8.00M","1.26%"
"01/31/2023","179.41","178.82","179.70","178.54","5.98M","0.36%"
"01/30/2023","178.76","179.29","179.43","178.65","4.21M","-0.26%"
"01/27/2023","179.22","179.27","179.72","178.26","6.05M","-0.14%"
"01/26/2023","179.47","180.15","180.26","178.46","5.86M","-0.91%"
"01/25/2023","181.11","179.35","181.22","179.29","6.93M","0.46%"
"01/24/2023","180.28","179.56","180.32","178.35","4.60M","0.36%"
"01/23/2023","179.63","178.35","179.69","177.78","5.27M","0.19%"
"01/20/2023","179.29","179.06","179.66","178.65","5.75M","-0.33%"
"01/19/2023","179.89","178.37","180.03","178.09","6.68M","1.59%"
"01/18/2023","177.08","178.92","179.18","176.90","5.38M","-0.29%"
"01/17/2023","177.59","178.21","178.24","177.09","6.61M","-0.65%"
"01/13/2023","178.76","176.96","178.82","176.89","7.47M","1.20%"
"01/12/2023","176.64","176.01","176.71","174.88","6.94M","1.16%"
"01/11/2023","174.62","174.76","174.79","173.72","3.37M","-0.07%"
"01/10/2023","174.74","174.61","174.98","174.06","4.40M","0.37%"
"01/09/2023","174.10","174.51","175.04","173.88","5.13M","0.22%"
"01/06/2023","173.71","171.76","173.96","171.23","7.89M","1.87%"
"01/05/2023","170.52","170.82","171.00","169.79","4.69M","-1.25%"
"01/04/2023","172.67","172.86","173.09","171.85","7.57M","0.94%"
"01/03/2023","171.06","171.32","172.09","170.02","7.99M","0.84%"
"12/30/2022","169.64","169.26","169.90","168.79","2.86M","0.47%"
"12/29/2022","168.85","168.54","169.35","168.52","3.35M","0.56%"
"12/28/2022","167.91","168.05","168.34","167.10","3.66M","-0.45%"
"12/27/2022","168.67","167.89","170.61","167.80","6.89M","0.84%"
"12/23/2022","167.26","166.88","167.79","166.66","2.91M","0.30%"
"12/22/2022","166.76","167.76","167.76","166.06","5.67M","-1.21%"
"12/21/2022","168.80","169.04","169.71","168.68","3.99M","-0.17%"
"12/20/2022","169.08","168.10","169.53","168.03","7.80M","1.66%"
"12/19/2022","166.32","166.71","167.11","165.99","3.94M","-0.28%"
"12/16/2022","166.79","166.02","166.98","165.84","5.37M","0.87%"
"12/15/2022","165.35","165.73","166.21","165.10","8.37M","-1.64%"
"12/14/2022","168.10","168.43","168.81","167.14","5.64M","-0.24%"
"12/13/2022","168.51","169.21","169.79","168.02","6.75M","1.71%"
"12/12/2022","165.68","166.44","166.60","165.43","3.50M","-0.83%"
"12/09/2022","167.06","167.26","168.09","166.60","5.43M","0.35%"
"12/08/2022","166.47","166.58","167.04","166.07","3.22M","0.08%"
"12/07/2022","166.33","165.47","166.64","165.32","4.61M","0.90%"
"12/06/2022","164.84","165.20","165.54","164.45","3.60M","0.27%"
"12/05/2022","164.39","166.55","166.72","164.32","5.44M","-1.72%"
