Time,Transaction_fee
2020-07-05,1.50889758486723
2020-07-06,1.00015012677777
2020-07-07,1.00015012677777
2020-07-08,1.00015012677777
2020-07-09,1.00015012677777
2020-07-10,1.28367046528809
2020-07-11,1.28367046528809
2020-07-12,1.28367046528809
2020-07-13,1.28367046528809
2020-07-14,1.61181855013175
2020-07-15,1.61181855013175
2020-07-16,1.61181855013175
2020-07-17,1.61181855013175
2020-07-18,2.23926806714143
2020-07-19,2.23926806714143
2020-07-20,2.23926806714143
2020-07-21,2.23926806714143
2020-07-22,3.67601432725504
2020-07-23,3.67601432725504
2020-07-24,3.67601432725504
2020-07-25,3.67601432725504
2020-07-26,2.51085427154793
2020-07-27,2.51085427154793
2020-07-28,2.51085427154793
2020-07-29,2.51085427154793
2020-07-30,6.06362537624933
2020-07-31,6.06362537624933
2020-08-01,6.06362537624933
2020-08-02,6.06362537624933
2020-08-03,4.39956743002628
2020-08-04,4.39956743002628
2020-08-05,4.39956743002628
2020-08-06,4.39956743002628
2020-08-07,4.94176360603888
2020-08-08,4.94176360603888
2020-08-09,4.94176360603888
2020-08-10,4.94176360603888
2020-08-11,5.03549580816253
2020-08-12,5.03549580816253
2020-08-13,5.03549580816253
2020-08-14,5.03549580816253
2020-08-15,2.56059439243148
2020-08-16,2.56059439243148
2020-08-17,2.56059439243148
2020-08-18,2.56059439243148
2020-08-19,5.21382821704613
2020-08-20,5.21382821704613
2020-08-21,5.21382821704613
2020-08-22,5.21382821704613
2020-08-23,2.3972598274732753
2020-08-24,2.3972598274732753
2020-08-25,2.3972598274732753
2020-08-26,2.3972598274732753
2020-08-27,4.219870678434581
2020-08-28,4.219870678434581
2020-08-29,4.219870678434581
2020-08-30,4.219870678434581
2020-08-31,3.5486845678575203
2020-09-01,3.5486845678575203
2020-09-02,3.5486845678575203
2020-09-03,3.5486845678575203
2020-09-04,5.356555300517122
2020-09-05,5.356555300517122
2020-09-06,5.356555300517122
2020-09-07,5.356555300517122
2020-09-08,2.5571293773815347
2020-09-09,2.5571293773815347
2020-09-10,2.5571293773815347
2020-09-11,2.5571293773815347
2020-09-12,2.0034358577317
2020-09-13,2.0034358577317
2020-09-14,2.0034358577317
2020-09-15,2.0034358577317
2020-09-16,2.4741851199823692
2020-09-17,2.4741851199823692
2020-09-18,2.4741851199823692
2020-09-19,2.4741851199823692
2020-09-20,1.3891759718324936
2020-09-21,1.3891759718324936
2020-09-22,1.3891759718324936
2020-09-23,1.3891759718324936
2020-09-24,2.7006032402489955
2020-09-25,2.7006032402489955
2020-09-26,2.7006032402489955
2020-09-27,2.7006032402489955
2020-09-28,2.1059191899274934
2020-09-29,2.1059191899274934
2020-09-30,2.1059191899274934
2020-10-01,2.1059191899274934
2020-10-02,4.083656083970861
2020-10-03,4.083656083970861
2020-10-04,4.083656083970861
2020-10-05,4.083656083970861
2020-10-06,3.7819971609232237
2020-10-07,3.7819971609232237
2020-10-08,3.7819971609232237
2020-10-09,3.7819971609232237
2020-10-10,2.863405058363661
2020-10-11,2.863405058363661
2020-10-12,2.863405058363661
2020-10-13,2.863405058363661
2020-10-14,2.656080742140803
2020-10-15,2.656080742140803
2020-10-16,2.656080742140803
2020-10-17,2.656080742140803
2020-10-18,1.7993792536301436
2020-10-19,1.7993792536301436
2020-10-20,1.7993792536301436
2020-10-21,1.7993792536301436
2020-10-22,6.285089285809221
2020-10-23,6.285089285809221
2020-10-24,6.285089285809221
2020-10-25,6.285089285809221
2020-10-26,5.752067801423124
2020-10-27,5.752067801423124
2020-10-28,5.752067801423124
2020-10-29,5.752067801423124
2020-10-30,13.129840128849542
2020-10-31,13.129840128849542
2020-11-01,13.129840128849542
2020-11-02,13.129840128849542
2020-11-03,11.871891136589499
2020-11-04,11.871891136589499
2020-11-05,11.871891136589499
2020-11-06,11.871891136589499
2020-11-07,7.673814934872026
2020-11-08,7.673814934872026
2020-11-09,7.673814934872026
2020-11-10,7.673814934872026
2020-11-11,5.213674989764986
2020-11-12,5.213674989764986
2020-11-13,5.213674989764986
2020-11-14,5.213674989764986
2020-11-15,2.6838456994318904
2020-11-16,2.6838456994318904
2020-11-17,2.6838456994318904
2020-11-18,2.6838456994318904
2020-11-19,5.433656184584319
2020-11-20,5.433656184584319
2020-11-21,5.433656184584319
2020-11-22,5.433656184584319
2020-11-23,3.5079325984150387
2020-11-24,3.5079325984150387
2020-11-25,3.5079325984150387
2020-11-26,3.5079325984150387
2020-11-27,4.421837643393106
2020-11-28,4.421837643393106
2020-11-29,4.421837643393106
2020-11-30,4.421837643393106
2020-12-01,7.405563838500065
2020-12-02,7.405563838500065
2020-12-03,7.405563838500065
2020-12-04,7.405563838500065
2020-12-05,4.686759043207698
2020-12-06,4.686759043207698
2020-12-07,4.686759043207698
2020-12-08,4.686759043207698
2020-12-09,4.1216454555904125
2020-12-10,4.1216454555904125
2020-12-11,4.1216454555904125
2020-12-12,4.1216454555904125
2020-12-13,2.7188771318260834
2020-12-14,2.7188771318260834
2020-12-15,2.7188771318260834
2020-12-16,2.7188771318260834
2020-12-17,12.046406024922556
2020-12-18,12.046406024922556
2020-12-19,12.046406024922556
2020-12-20,12.046406024922556
2020-12-21,11.916995795131013
2020-12-22,11.916995795131013
2020-12-23,11.916995795131013
2020-12-24,11.916995795131013
2020-12-25,7.297509672371263
2020-12-26,7.297509672371263
2020-12-27,7.297509672371263
2020-12-28,7.297509672371263
2020-12-29,8.410156419112946
2020-12-30,8.410156419112946
2020-12-31,8.410156419112946
2021-01-01,8.410156419112946
2021-01-02,8.400988666872713
2021-01-03,8.400988666872713
2021-01-04,8.400988666872713
2021-01-05,8.400988666872713
2021-01-06,11.26630534983695
2021-01-07,11.26630534983695
2021-01-08,11.26630534983695
2021-01-09,11.26630534983695
2021-01-10,10.977942573564283
2021-01-11,10.977942573564283
2021-01-12,10.977942573564283
2021-01-13,10.977942573564283
2021-01-14,16.36282244994702
2021-01-15,16.36282244994702
2021-01-16,16.36282244994702
2021-01-17,16.36282244994702
2021-01-18,9.705959227466364
2021-01-19,9.705959227466364
2021-01-20,9.705959227466364
2021-01-21,9.705959227466364
2021-01-22,11.292711587658864
2021-01-23,11.292711587658864
2021-01-24,11.292711587658864
2021-01-25,11.292711587658864
2021-01-26,7.720712671247752
2021-01-27,7.720712671247752
2021-01-28,7.720712671247752
2021-01-29,7.720712671247752
2021-01-30,15.105368318268411
2021-01-31,15.105368318268411
2021-02-01,15.105368318268411
2021-02-02,15.105368318268411
2021-02-03,14.267639368142085
2021-02-04,14.267639368142085
2021-02-05,14.267639368142085
2021-02-06,14.267639368142085
2021-02-07,11.45013229284553
2021-02-08,11.45013229284553
2021-02-09,11.45013229284553
2021-02-10,11.45013229284553
2021-02-11,28.50803937284562
2021-02-12,28.50803937284562
2021-02-13,28.50803937284562
2021-02-14,28.50803937284562
2021-02-15,18.903332523449883
2021-02-16,18.903332523449883
2021-02-17,18.903332523449883
2021-02-18,18.903332523449883
2021-02-19,25.060581577828714
2021-02-20,25.060581577828714
2021-02-21,25.060581577828714
2021-02-22,25.060581577828714
2021-02-23,30.85654781127625
2021-02-24,30.85654781127625
2021-02-25,30.85654781127625
2021-02-26,30.85654781127625
2021-02-27,15.321531752273685
2021-02-28,15.321531752273685
2021-03-01,15.321531752273685
2021-03-02,15.321531752273685
2021-03-03,20.081708400459792
2021-03-04,20.081708400459792
2021-03-05,20.081708400459792
2021-03-06,20.081708400459792
2021-03-07,13.73474769040813
2021-03-08,13.73474769040813
2021-03-09,13.73474769040813
2021-03-10,13.73474769040813
2021-03-11,21.52641955062327
2021-03-12,21.52641955062327
2021-03-13,21.52641955062327
2021-03-14,21.52641955062327
2021-03-15,22.08740214714156
2021-03-16,22.08740214714156
2021-03-17,22.08740214714156
2021-03-18,22.08740214714156
2021-03-19,21.676746170367544
2021-03-20,21.676746170367544
2021-03-21,21.676746170367544
2021-03-22,21.676746170367544
2021-03-23,14.137088191445995
2021-03-24,14.137088191445995
2021-03-25,14.137088191445995
2021-03-26,14.137088191445995
2021-03-27,12.71628388499337
2021-03-28,12.71628388499337
2021-03-29,12.71628388499337
2021-03-30,12.71628388499337
2021-03-31,18.10024900171318
2021-04-01,18.10024900171318
2021-04-02,18.10024900171318
2021-04-03,18.10024900171318
2021-04-04,15.770919488138981
2021-04-05,15.770919488138981
2021-04-06,15.770919488138981
2021-04-07,15.770919488138981
2021-04-08,18.804707104262462
2021-04-09,18.804707104262462
2021-04-10,18.804707104262462
2021-04-11,18.804707104262462
2021-04-12,18.95188877458195
2021-04-13,18.95188877458195
2021-04-14,18.95188877458195
2021-04-15,18.95188877458195
2021-04-16,39.39264581237137
2021-04-17,39.39264581237137
2021-04-18,39.39264581237137
2021-04-19,39.39264581237137
2021-04-20,59.85844264985348
2021-04-21,59.85844264985348
2021-04-22,59.85844264985348
2021-04-23,59.85844264985348
2021-04-24,29.02194839114216
2021-04-25,29.02194839114216
2021-04-26,29.02194839114216
2021-04-27,29.02194839114216
2021-04-28,26.857866212967238
2021-04-29,26.857866212967238
2021-04-30,26.857866212967238
2021-05-01,26.857866212967238
2021-05-02,20.55797541656836
2021-05-03,20.55797541656836
2021-05-04,20.55797541656836
2021-05-05,20.55797541656836
2021-05-06,20.014748396079465
2021-05-07,20.014748396079465
2021-05-08,20.014748396079465
2021-05-09,20.014748396079465
2021-05-10,19.21120694446092
2021-05-11,19.21120694446092
2021-05-12,19.21120694446092
2021-05-13,19.21120694446092
2021-05-14,13.841469618791853
2021-05-15,13.841469618791853
2021-05-16,13.841469618791853
2021-05-17,13.841469618791853
2021-05-18,13.40578760877589
2021-05-19,13.40578760877589
2021-05-20,13.40578760877589
2021-05-21,13.40578760877589
2021-05-22,17.159382807974318
2021-05-23,17.159382807974318
2021-05-24,17.159382807974318
2021-05-25,17.159382807974318
2021-05-26,13.250583805575332
2021-05-27,13.250583805575332
2021-05-28,13.250583805575332
2021-05-29,13.250583805575332
2021-05-30,7.2217026237832
2021-05-31,7.2217026237832
2021-06-01,7.2217026237832
2021-06-02,7.2217026237832
2021-06-03,7.513880953319125
2021-06-04,7.513880953319125
2021-06-05,7.513880953319125
2021-06-06,7.513880953319125
2021-06-07,5.244371402720911
2021-06-08,5.244371402720911
2021-06-09,5.244371402720911
2021-06-10,5.244371402720911
2021-06-11,6.954110734164162
2021-06-12,6.954110734164162
2021-06-13,6.954110734164162
2021-06-14,6.954110734164162
2021-06-15,6.439971039413672
2021-06-16,6.439971039413672
2021-06-17,6.439971039413672
2021-06-18,6.439971039413672
2021-06-19,4.708340415988513
2021-06-20,4.708340415988513
2021-06-21,4.708340415988513
2021-06-22,4.708340415988513
2021-06-23,8.061537460447216
2021-06-24,8.061537460447216
2021-06-25,8.061537460447216
2021-06-26,8.061537460447216
2021-06-27,7.177179225940275
2021-06-28,7.177179225940275
2021-06-29,7.177179225940275
2021-06-30,7.177179225940275
2021-07-01,10.614911610227953
2021-07-02,10.614911610227953
2021-07-03,10.614911610227953
2021-07-04,10.614911610227953
2021-07-05,7.233005636592207
2021-07-06,7.233005636592207
2021-07-07,7.233005636592207
2021-07-08,7.233005636592207
2021-07-09,3.919572117822382
2021-07-10,3.919572117822382
2021-07-11,3.919572117822382
2021-07-12,3.919572117822382
2021-07-13,4.519262067207424
2021-07-14,4.519262067207424
2021-07-15,4.519262067207424
2021-07-16,4.519262067207424
2021-07-17,2.186896337683462
2021-07-18,2.186896337683462
2021-07-19,2.186896337683462
2021-07-20,2.186896337683462
2021-07-21,1.916524668756355
2021-07-22,1.916524668756355
2021-07-23,1.916524668756355
2021-07-24,1.916524668756355
2021-07-25,1.9146921479710364
2021-07-26,1.9146921479710364
2021-07-27,1.9146921479710364
2021-07-28,1.9146921479710364
2021-07-29,2.2489527832586544
2021-07-30,2.2489527832586544
2021-07-31,2.2489527832586544
2021-08-01,2.2489527832586544
2021-08-02,2.230378609406082
2021-08-03,2.230378609406082
2021-08-04,2.230378609406082
2021-08-05,2.230378609406082
2021-08-06,2.2598071680357603
2021-08-07,2.2598071680357603
2021-08-08,2.2598071680357603
2021-08-09,2.2598071680357603
2021-08-10,2.438608452200614
2021-08-11,2.438608452200614
2021-08-12,2.438608452200614
2021-08-13,2.438608452200614
2021-08-14,2.453180620375733
2021-08-15,2.453180620375733
2021-08-16,2.453180620375733
2021-08-17,2.453180620375733
2021-08-18,2.8152116750038814
2021-08-19,2.8152116750038814
2021-08-20,2.8152116750038814
2021-08-21,2.8152116750038814
2021-08-22,2.9780267481972347
2021-08-23,2.9780267481972347
2021-08-24,2.9780267481972347
2021-08-25,2.9780267481972347
2021-08-26,2.111370266040749
2021-08-27,2.111370266040749
2021-08-28,2.111370266040749
2021-08-29,2.111370266040749
2021-08-30,2.4029998309880587
2021-08-31,2.4029998309880587
2021-09-01,2.4029998309880587
2021-09-02,2.4029998309880587
2021-09-03,3.2468233458644935
2021-09-04,3.2468233458644935
2021-09-05,3.2468233458644935
2021-09-06,3.2468233458644935
2021-09-07,3.5572621274723617
2021-09-08,3.5572621274723617
2021-09-09,3.5572621274723617
2021-09-10,3.5572621274723617
2021-09-11,2.250638797028186
2021-09-12,2.250638797028186
2021-09-13,2.250638797028186
2021-09-14,2.250638797028186
2021-09-15,3.022143026203619
2021-09-16,3.022143026203619
2021-09-17,3.022143026203619
2021-09-18,3.022143026203619
2021-09-19,1.9618965571083138
2021-09-20,1.9618965571083138
2021-09-21,1.9618965571083138
2021-09-22,1.9618965571083138
2021-09-23,2.260371308838653
2021-09-24,2.260371308838653
2021-09-25,2.260371308838653
2021-09-26,2.260371308838653
2021-09-27,2.1433706956650065
2021-09-28,2.1433706956650065
2021-09-29,2.1433706956650065
2021-09-30,2.1433706956650065
2021-10-01,2.726000880745027
2021-10-02,2.726000880745027
2021-10-03,2.726000880745027
2021-10-04,2.726000880745027
2021-10-05,2.4517990686995383
2021-10-06,2.4517990686995383
2021-10-07,2.4517990686995383
2021-10-08,2.4517990686995383
2021-10-09,3.266716401765169
2021-10-10,3.266716401765169
2021-10-11,3.266716401765169
2021-10-12,3.266716401765169
2021-10-13,3.2591038116745574
2021-10-14,3.2591038116745574
2021-10-15,3.2591038116745574
2021-10-16,3.2591038116745574
2021-10-17,3.1953415249062393
2021-10-18,3.1953415249062393
2021-10-19,3.1953415249062393
2021-10-20,3.1953415249062393
2021-10-21,4.062618197114784
2021-10-22,4.062618197114784
2021-10-23,4.062618197114784
2021-10-24,4.062618197114784
2021-10-25,3.090479025849927
2021-10-26,3.090479025849927
2021-10-27,3.090479025849927
2021-10-28,3.090479025849927
2021-10-29,3.164126507735802
2021-10-30,3.164126507735802
2021-10-31,3.164126507735802
2021-11-01,3.164126507735802
2021-11-02,3.700567588537313
2021-11-03,3.700567588537313
2021-11-04,3.700567588537313
2021-11-05,3.700567588537313
2021-11-06,2.7776062944643027
2021-11-07,2.7776062944643027
2021-11-08,2.7776062944643027
2021-11-09,2.7776062944643027
2021-11-10,4.101072788891336
2021-11-11,4.101072788891336
2021-11-12,4.101072788891336
2021-11-13,4.101072788891336
2021-11-14,2.490990827166171
2021-11-15,2.490990827166171
2021-11-16,2.490990827166171
2021-11-17,2.490990827166171
2021-11-18,2.35957479711077
2021-11-19,2.35957479711077
2021-11-20,2.35957479711077
2021-11-21,2.35957479711077
2021-11-22,2.5324347890831387
2021-11-23,2.5324347890831387
2021-11-24,2.5324347890831387
2021-11-25,2.5324347890831387
2021-11-26,2.7653898852290024
2021-11-27,2.7653898852290024
2021-11-28,2.7653898852290024
2021-11-29,2.7653898852290024
2021-11-30,2.4716599794755676
2021-12-01,2.4716599794755676
2021-12-02,2.4716599794755676
2021-12-03,2.4716599794755676
2021-12-04,3.3513847722884273
2021-12-05,3.3513847722884273
2021-12-06,3.3513847722884273
2021-12-07,3.3513847722884273
2021-12-08,1.954473359411793
2021-12-09,1.954473359411793
2021-12-10,1.954473359411793
2021-12-11,1.954473359411793
2021-12-12,1.5098996889863265
2021-12-13,1.5098996889863265
2021-12-14,1.5098996889863265
2021-12-15,1.5098996889863265
2021-12-16,1.9978335685151811
2021-12-17,1.9978335685151811
2021-12-18,1.9978335685151811
2021-12-19,1.9978335685151811
2021-12-20,1.9234508577822684
2021-12-21,1.9234508577822684
2021-12-22,1.9234508577822684
2021-12-23,1.9234508577822684
2021-12-24,2.351635804490865
2021-12-25,2.351635804490865
2021-12-26,2.351635804490865
2021-12-27,2.351635804490865
2021-12-28,3.4111680993783997
2021-12-29,3.4111680993783997
2021-12-30,3.4111680993783997
2021-12-31,3.4111680993783997
2022-01-01,2.3054355976140393
2022-01-02,2.3054355976140393
2022-01-03,2.3054355976140393
2022-01-04,2.3054355976140393
2022-01-05,2.6692770479670203
2022-01-06,2.6692770479670203
2022-01-07,2.6692770479670203
2022-01-08,2.6692770479670203
2022-01-09,1.5604664449104628
2022-01-10,1.5604664449104628
2022-01-11,1.5604664449104628
2022-01-12,1.5604664449104628
2022-01-13,1.6701501812565434
2022-01-14,1.6701501812565434
2022-01-15,1.6701501812565434
2022-01-16,1.6701501812565434
2022-01-17,1.5176898226358293
2022-01-18,1.5176898226358293
2022-01-19,1.5176898226358293
2022-01-20,1.5176898226358293
2022-01-21,1.7248739328313072
2022-01-22,1.7248739328313072
2022-01-23,1.7248739328313072
2022-01-24,1.7248739328313072
2022-01-25,1.4966967161360418
2022-01-26,1.4966967161360418
2022-01-27,1.4966967161360418
2022-01-28,1.4966967161360418
2022-01-29,2.0180465253649285
2022-01-30,2.0180465253649285
2022-01-31,2.0180465253649285
2022-02-01,2.0180465253649285
2022-02-02,1.6754618864912654
2022-02-03,1.6754618864912654
2022-02-04,1.6754618864912654
2022-02-05,1.6754618864912654
2022-02-06,1.9481381809597438
2022-02-07,1.9481381809597438
2022-02-08,1.9481381809597438
2022-02-09,1.9481381809597438
2022-02-10,3.3384540167869465
2022-02-11,3.3384540167869465
2022-02-12,3.3384540167869465
2022-02-13,3.3384540167869465
2022-02-14,1.9068790196784127
2022-02-15,1.9068790196784127
2022-02-16,1.9068790196784127
2022-02-17,1.9068790196784127
2022-02-18,1.4573484881825034
2022-02-19,1.4573484881825034
2022-02-20,1.4573484881825034
2022-02-21,1.4573484881825034
2022-02-22,1.3203451264498163
2022-02-23,1.3203451264498163
2022-02-24,1.3203451264498163
2022-02-25,1.3203451264498163
2022-02-26,1.2033402731505094
2022-02-27,1.2033402731505094
2022-02-28,1.2033402731505094
2022-03-01,1.2033402731505094
2022-03-02,4.471351581439927
2022-03-03,4.471351581439927
2022-03-04,4.471351581439927
2022-03-05,4.471351581439927
2022-03-06,1.78337931973625
2022-03-07,1.78337931973625
2022-03-08,1.78337931973625
2022-03-09,1.78337931973625
2022-03-10,1.7674355071120613
2022-03-11,1.7674355071120613
2022-03-12,1.7674355071120613
2022-03-13,1.7674355071120613
2022-03-14,1.5414436085754752
2022-03-15,1.5414436085754752
2022-03-16,1.5414436085754752
2022-03-17,1.5414436085754752
2022-03-18,1.6604875282007732
2022-03-19,1.6604875282007732
2022-03-20,1.6604875282007732
2022-03-21,1.6604875282007732
2022-03-22,1.7350485133462785
2022-03-23,1.7350485133462785
2022-03-24,1.7350485133462785
2022-03-25,1.7350485133462785
2022-03-26,1.5779794588276865
2022-03-27,1.5779794588276865
2022-03-28,1.5779794588276865
2022-03-29,1.5779794588276865
2022-03-30,1.93400451305947
2022-03-31,1.93400451305947
2022-04-01,1.93400451305947
2022-04-02,1.93400451305947
2022-04-03,2.143880839134742
2022-04-04,2.143880839134742
2022-04-05,2.143880839134742
2022-04-06,2.143880839134742
2022-04-07,1.619750285926272
2022-04-08,1.619750285926272
2022-04-09,1.619750285926272
2022-04-10,1.619750285926272
2022-04-11,1.5586888460444703
2022-04-12,1.5586888460444703
2022-04-13,1.5586888460444703
2022-04-14,1.5586888460444703
2022-04-15,1.3993108889802168
2022-04-16,1.3993108889802168
2022-04-17,1.3993108889802168
2022-04-18,1.3993108889802168
2022-04-19,1.4095780862242417
2022-04-20,1.4095780862242417
2022-04-21,1.4095780862242417
2022-04-22,1.4095780862242417
2022-04-23,1.3856795303097564
2022-04-24,1.3856795303097564
2022-04-25,1.3856795303097564
2022-04-26,1.3856795303097564
2022-04-27,1.5102990682936583
2022-04-28,1.5102990682936583
2022-04-29,1.5102990682936583
2022-04-30,1.5102990682936583
2022-05-01,1.280824478187918
2022-05-02,1.280824478187918
2022-05-03,1.280824478187918
2022-05-04,1.280824478187918
2022-05-05,2.7221965351803497
2022-05-06,2.7221965351803497
2022-05-07,2.7221965351803497
2022-05-08,2.7221965351803497
2022-05-09,2.2902910535469765
2022-05-10,2.2902910535469765
2022-05-11,2.2902910535469765
2022-05-12,2.2902910535469765
2022-05-13,3.5353473588210145
2022-05-14,3.5353473588210145
2022-05-15,3.5353473588210145
2022-05-16,3.5353473588210145
2022-05-17,2.0541225473544937
2022-05-18,2.0541225473544937
2022-05-19,2.0541225473544937
2022-05-20,2.0541225473544937
2022-05-21,1.567418126308507
2022-05-22,1.567418126308507
2022-05-23,1.567418126308507
2022-05-24,1.567418126308507
2022-05-25,2.004478262640664
2022-05-26,2.004478262640664
2022-05-27,2.004478262640664
2022-05-28,2.004478262640664
2022-05-29,1.3976574353677453
2022-05-30,1.3976574353677453
2022-05-31,1.3976574353677453
2022-06-01,1.3976574353677453
2022-06-02,2.218318938971079
2022-06-03,2.218318938971079
2022-06-04,2.218318938971079
2022-06-05,2.218318938971079
2022-06-06,1.4765413556033977
2022-06-07,1.4765413556033977
2022-06-08,1.4765413556033977
2022-06-09,1.4765413556033977
2022-06-10,1.5297291392462056
2022-06-11,1.5297291392462056
2022-06-12,1.5297291392462056
2022-06-13,1.5297291392462056
2022-06-14,2.0373799062329563
2022-06-15,2.0373799062329563
2022-06-16,2.0373799062329563
2022-06-17,2.0373799062329563
2022-06-18,1.625479654868934
2022-06-19,1.625479654868934
2022-06-20,1.625479654868934
2022-06-21,1.625479654868934
2022-06-22,1.3455606542012026
2022-06-23,1.3455606542012026
2022-06-24,1.3455606542012026
2022-06-25,1.3455606542012026
2022-06-26,1.318371347036837
2022-06-27,1.318371347036837
2022-06-28,1.318371347036837
2022-06-29,1.318371347036837
2022-06-30,1.1739283349718186
2022-07-01,1.1739283349718186
2022-07-02,1.1739283349718186
