Time,Confirmed_Transaction
2023-03-08,286638.0
2023-03-09,336854.0
2023-03-10,336854.0
2023-03-11,336854.0
2023-03-12,336854.0
2023-03-13,333107.0
2023-03-14,333107.0
2023-03-15,333107.0
2023-03-16,333107.0
2023-03-17,338823.0
2023-03-18,338823.0
2023-03-19,338823.0
2023-03-20,338823.0
2023-03-21,327932.0
2023-03-22,327932.0
2023-03-23,327932.0
2023-03-24,327932.0
2023-03-25,290197.0
2023-03-26,290197.0
2023-03-27,290197.0
2023-03-28,290197.0
2023-03-29,334637.0
2023-03-30,334637.0
2023-03-31,334637.0
2023-04-01,334637.0
2023-04-02,341622.0
2023-04-03,341622.0
2023-04-04,341622.0
2023-04-05,341622.0
2023-04-06,354019.0
2023-04-07,354019.0
2023-04-08,354019.0
2023-04-09,354019.0
2023-04-10,289625.0
2023-04-11,289625.0
2023-04-12,289625.0
2023-04-13,289625.0
2023-04-14,315959.0
2023-04-15,315959.0
2023-04-16,315959.0
2023-04-17,315959.0
2023-04-18,312522.0
2023-04-19,312522.0
2023-04-20,312522.0
2023-04-21,312522.0
2023-04-22,354752.0
2023-04-23,354752.0
2023-04-24,354752.0
2023-04-25,354752.0
2023-04-26,436461.0
2023-04-27,436461.0
2023-04-28,436461.0
2023-04-29,436461.0
2023-04-30,568516.0
2023-05-01,568516.0
2023-05-02,568516.0
2023-05-03,568516.0
2023-05-04,491123.0
2023-05-05,491123.0
2023-05-06,491123.0
2023-05-07,491123.0
2023-05-08,575051.0
2023-05-09,575051.0
2023-05-10,575051.0
2023-05-11,575051.0
2023-05-12,509159.0
2023-05-13,509159.0
2023-05-14,509159.0
2023-05-15,509159.0
2023-05-16,566462.0
2023-05-17,566462.0
2023-05-18,566462.0
2023-05-19,566462.0
2023-05-20,423736.0
2023-05-21,423736.0
2023-05-22,423736.0
2023-05-23,423736.0
2023-05-24,405521.0
2023-05-25,405521.0
2023-05-26,405521.0
2023-05-27,405521.0
2023-05-28,496158.0
2023-05-29,496158.0
2023-05-30,496158.0
2023-05-31,496158.0
2023-06-01,355986.0
2023-06-02,355986.0
2023-06-03,355986.0
2023-06-04,355986.0
2023-06-05,359254.0
2023-06-06,359254.0
2023-06-07,359254.0
2023-06-08,359254.0
2023-06-09,387084.0
2023-06-10,387084.0
2023-06-11,387084.0
2023-06-12,387084.0
2023-06-13,410483.0
2023-06-14,410483.0
2023-06-15,410483.0
2023-06-16,410483.0
2023-06-17,475252.0
2023-06-18,475252.0
2023-06-19,475252.0
2023-06-20,475252.0
2023-06-21,363280.0
2023-06-22,363280.0
2023-06-23,363280.0
2023-06-24,363280.0
2023-06-25,382769.0
2023-06-26,382769.0
2023-06-27,382769.0
2023-06-28,382769.0
2023-06-29,438193.0
2023-06-30,438193.0
2023-07-01,438193.0
2023-07-02,438193.0
2023-07-03,328114.0
2023-07-04,328114.0
2023-07-05,328114.0
2023-07-06,328114.0
2023-07-07,556014.0
2023-07-08,556014.0
2023-07-09,556014.0
2023-07-10,556014.0
2023-07-11,432293.0
2023-07-12,432293.0
2023-07-13,432293.0
2023-07-14,432293.0
2023-07-15,484980.0
2023-07-16,484980.0
2023-07-17,484980.0
2023-07-18,484980.0
2023-07-19,480249.0
2023-07-20,480249.0
2023-07-21,480249.0
2023-07-22,480249.0
2023-07-23,559624.0
2023-07-24,559624.0
2023-07-25,559624.0
2023-07-26,559624.0
2023-07-27,413038.0
2023-07-28,413038.0
2023-07-29,413038.0
2023-07-30,413038.0
2023-07-31,445666.0
2023-08-01,445666.0
2023-08-02,445666.0
2023-08-03,445666.0
2023-08-04,318486.0
2023-08-05,318486.0
2023-08-06,318486.0
2023-08-07,318486.0
2023-08-08,331194.0
2023-08-09,331194.0
2023-08-10,331194.0
2023-08-11,331194.0
2023-08-12,503934.0
2023-08-13,503934.0
2023-08-14,503934.0
2023-08-15,503934.0
2023-08-16,566878.0
2023-08-17,566878.0
2023-08-18,566878.0
2023-08-19,566878.0
2023-08-20,612461.0
2023-08-21,612461.0
2023-08-22,612461.0
2023-08-23,612461.0
2023-08-24,399151.0
2023-08-25,399151.0
2023-08-26,399151.0
2023-08-27,399151.0
2023-08-28,331345.0
2023-08-29,331345.0
2023-08-30,331345.0
2023-08-31,331345.0
2023-09-01,419548.0
2023-09-02,419548.0
2023-09-03,419548.0
2023-09-04,419548.0
2023-09-05,462093.0
2023-09-06,462093.0
2023-09-07,462093.0
2023-09-08,462093.0
2023-09-09,597409.0
2023-09-10,597409.0
2023-09-11,597409.0
2023-09-12,597409.0
2023-09-13,512446.0
2023-09-14,512446.0
2023-09-15,512446.0
2023-09-16,512446.0
2023-09-17,611220.0
2023-09-18,611220.0
2023-09-19,611220.0
2023-09-20,611220.0
2023-09-21,431540.0
2023-09-22,431540.0
2023-09-23,431540.0
2023-09-24,431540.0
2023-09-25,285750.0
2023-09-26,285750.0
2023-09-27,285750.0
2023-09-28,285750.0
2023-09-29,330269.0
2023-09-30,330269.0
2023-10-01,330269.0
2023-10-02,330269.0
2023-10-03,310664.0
2023-10-04,310664.0
2023-10-05,310664.0
2023-10-06,310664.0
2023-10-07,244567.0
2023-10-08,244567.0
2023-10-09,244567.0
2023-10-10,244567.0
2023-10-11,264600.0
2023-10-12,264600.0
2023-10-13,264600.0
2023-10-14,264600.0
2023-10-15,251923.0
2023-10-16,251923.0
2023-10-17,251923.0
2023-10-18,251923.0
2023-10-19,282007.0
2023-10-20,282007.0
2023-10-21,282007.0
2023-10-22,282007.0
2023-10-23,301780.0
2023-10-24,301780.0
2023-10-25,301780.0
2023-10-26,301780.0
2023-10-27,452816.0
2023-10-28,452816.0
2023-10-29,452816.0
2023-10-30,452816.0
2023-10-31,433751.0
2023-11-01,433751.0
2023-11-02,433751.0
2023-11-03,433751.0
2023-11-04,698917.0
2023-11-05,698917.0
2023-11-06,698917.0
2023-11-07,698917.0
2023-11-08,583201.0
2023-11-09,583201.0
2023-11-10,583201.0
2023-11-11,583201.0
2023-11-12,703327.0
2023-11-13,703327.0
2023-11-14,703327.0
2023-11-15,703327.0
2023-11-16,628426.0
2023-11-17,628426.0
2023-11-18,628426.0
2023-11-19,628426.0
2023-11-20,640670.0
2023-11-21,640670.0
2023-11-22,640670.0
2023-11-23,640670.0
2023-11-24,623898.0
2023-11-25,623898.0
2023-11-26,623898.0
2023-11-27,623898.0
2023-11-28,447662.0
2023-11-29,447662.0
2023-11-30,447662.0
2023-12-01,447662.0
2023-12-02,429362.0
2023-12-03,429362.0
2023-12-04,429362.0
2023-12-05,429362.0
2023-12-06,467795.0
2023-12-07,467795.0
2023-12-08,467795.0
2023-12-09,467795.0
2023-12-10,536175.0
2023-12-11,536175.0
2023-12-12,536175.0
2023-12-13,536175.0
2023-12-14,570985.0
2023-12-15,570985.0
2023-12-16,570985.0
2023-12-17,570985.0
2023-12-18,640936.0
2023-12-19,640936.0
2023-12-20,640936.0
2023-12-21,640936.0
2023-12-22,625531.0
2023-12-23,625531.0
2023-12-24,625531.0
2023-12-25,625531.0
2023-12-26,553693.0
2023-12-27,553693.0
2023-12-28,553693.0
2023-12-29,553693.0
2023-12-30,533823.0
2023-12-31,533823.0
2024-01-01,533823.0
2024-01-02,533823.0
2024-01-03,502749.0
2024-01-04,502749.0
2024-01-05,502749.0
2024-01-06,502749.0
2024-01-07,348688.0
2024-01-08,348688.0
2024-01-09,348688.0
2024-01-10,348688.0
2024-01-11,449075.0
2024-01-12,449075.0
2024-01-13,449075.0
2024-01-14,449075.0
2024-01-15,408499.0
2024-01-16,408499.0
2024-01-17,408499.0
2024-01-18,408499.0
2024-01-19,460763.0
2024-01-20,460763.0
2024-01-21,460763.0
2024-01-22,460763.0
2024-01-23,368462.0
2024-01-24,368462.0
2024-01-25,368462.0
2024-01-26,368462.0
2024-01-27,597446.0
2024-01-28,597446.0
2024-01-29,597446.0
2024-01-30,597446.0
2024-01-31,444450.0
2024-02-01,444450.0
2024-02-02,444450.0
2024-02-03,444450.0
2024-02-04,336211.0
2024-02-05,336211.0
2024-02-06,336211.0
2024-02-07,336211.0
2024-02-08,285101.0
2024-02-09,285101.0
2024-02-10,285101.0
2024-02-11,285101.0
2024-02-12,409911.0
2024-02-13,409911.0
2024-02-14,409911.0
2024-02-15,409911.0
2024-02-16,312782.0
2024-02-17,312782.0
2024-02-18,312782.0
2024-02-19,312782.0
2024-02-20,397096.0
2024-02-21,397096.0
2024-02-22,397096.0
2024-02-23,397096.0
2024-02-24,340419.0
2024-02-25,340419.0
2024-02-26,340419.0
2024-02-27,340419.0
2024-02-28,413800.0
2024-02-29,413800.0
2024-03-01,413800.0
2024-03-02,413800.0
2024-03-03,385447.0
2024-03-04,385447.0
2024-03-05,385447.0
2024-03-06,385447.0
2024-03-07,436344.0
2024-03-08,436344.0
2024-03-09,436344.0
2024-03-10,436344.0
2024-03-11,394098.0
2024-03-12,394098.0
2024-03-13,394098.0
2024-03-14,394098.0
2024-03-15,307904.0
2024-03-16,307904.0
2024-03-17,307904.0
2024-03-18,307904.0
2024-03-19,463952.0
2024-03-20,463952.0
2024-03-21,463952.0
2024-03-22,463952.0
2024-03-23,326610.0
2024-03-24,326610.0
2024-03-25,326610.0
2024-03-26,326610.0
2024-03-27,355902.0
2024-03-28,355902.0
2024-03-29,355902.0
2024-03-30,355902.0
2024-03-31,319675.0
2024-04-01,319675.0
2024-04-02,319675.0
2024-04-03,319675.0
2024-04-04,320607.0
2024-04-05,320607.0
2024-04-06,320607.0
2024-04-07,320607.0
2024-04-08,455617.0
2024-04-09,455617.0
2024-04-10,455617.0
2024-04-11,455617.0
2024-04-12,448489.0
2024-04-13,448489.0
2024-04-14,448489.0
2024-04-15,448489.0
2024-04-16,454669.0
2024-04-17,454669.0
2024-04-18,454669.0
2024-04-19,454669.0
2024-04-20,631001.0
2024-04-21,631001.0
2024-04-22,631001.0
2024-04-23,631001.0
2024-04-24,606713.0
2024-04-25,606713.0
2024-04-26,606713.0
2024-04-27,606713.0
2024-04-28,487521.0
2024-04-29,487521.0
2024-04-30,487521.0
2024-05-01,487521.0
2024-05-02,559839.0
2024-05-03,559839.0
2024-05-04,559839.0
2024-05-05,559839.0
2024-05-06,519817.0
2024-05-07,519817.0
2024-05-08,519817.0
2024-05-09,519817.0
2024-05-10,713791.0
2024-05-11,713791.0
2024-05-12,713791.0
2024-05-13,713791.0
2024-05-14,422043.0
2024-05-15,422043.0
2024-05-16,422043.0
2024-05-17,422043.0
2024-05-18,401264.0
2024-05-19,401264.0
2024-05-20,401264.0
2024-05-21,401264.0
2024-05-22,583279.0
2024-05-23,583279.0
2024-05-24,583279.0
2024-05-25,583279.0
2024-05-26,852655.0
2024-05-27,852655.0
2024-05-28,852655.0
2024-05-29,852655.0
2024-05-30,510417.0
2024-05-31,510417.0
2024-06-01,510417.0
2024-06-02,510417.0
2024-06-03,769224.0
2024-06-04,769224.0
2024-06-05,769224.0
2024-06-06,769224.0
2024-06-07,263982.0
2024-06-08,263982.0
2024-06-09,263982.0
2024-06-10,263982.0
2024-06-11,463737.0
2024-06-12,463737.0
2024-06-13,463737.0
2024-06-14,463737.0
2024-06-15,452945.0
2024-06-16,452945.0
2024-06-17,452945.0
2024-06-18,452945.0
2024-06-19,634554.0
2024-06-20,634554.0
2024-06-21,634554.0
2024-06-22,634554.0
2024-06-23,492352.0
2024-06-24,492352.0
2024-06-25,492352.0
2024-06-26,492352.0
2024-06-27,414624.0
2024-06-28,414624.0
2024-06-29,414624.0
2024-06-30,414624.0
2024-07-01,611062.0
2024-07-02,611062.0
2024-07-03,611062.0
2024-07-04,611062.0
2024-07-05,490537.0
2024-07-06,490537.0
2024-07-07,490537.0
2024-07-08,490537.0
2024-07-09,654037.0
2024-07-10,654037.0
2024-07-11,654037.0
2024-07-12,654037.0
2024-07-13,735686.0
2024-07-14,735686.0
2024-07-15,735686.0
2024-07-16,735686.0
2024-07-17,615870.0
2024-07-18,615870.0
2024-07-19,615870.0
2024-07-20,615870.0
2024-07-21,859629.0
2024-07-22,859629.0
2024-07-23,859629.0
2024-07-24,859629.0
2024-07-25,719711.0
2024-07-26,719711.0
2024-07-27,719711.0
2024-07-28,719711.0
2024-07-29,826129.0
2024-07-30,826129.0
2024-07-31,826129.0
2024-08-01,826129.0
2024-08-02,410113.0
2024-08-03,410113.0
2024-08-04,410113.0
2024-08-05,410113.0
2024-08-06,485173.0
2024-08-07,485173.0
2024-08-08,485173.0
2024-08-09,485173.0
2024-08-10,548777.0
2024-08-11,548777.0
2024-08-12,548777.0
2024-08-13,548777.0
2024-08-14,504701.0
2024-08-15,504701.0
2024-08-16,504701.0
2024-08-17,504701.0
2024-08-18,769702.0
2024-08-19,769702.0
2024-08-20,769702.0
2024-08-21,769702.0
2024-08-22,795102.0
2024-08-23,795102.0
2024-08-24,795102.0
2024-08-25,795102.0
2024-08-26,600722.0
2024-08-27,600722.0
2024-08-28,600722.0
2024-08-29,600722.0
2024-08-30,542101.0
2024-08-31,542101.0
2024-09-01,542101.0
2024-09-02,542101.0
2024-09-03,582751.0
2024-09-04,582751.0
2024-09-05,582751.0
2024-09-06,582751.0
2024-09-07,781426.0
2024-09-08,781426.0
2024-09-09,781426.0
2024-09-10,781426.0
2024-09-11,411402.0
2024-09-12,411402.0
2024-09-13,411402.0
2024-09-14,411402.0
2024-09-15,712474.0
2024-09-16,712474.0
2024-09-17,712474.0
2024-09-18,712474.0
2024-09-19,455707.0
2024-09-20,455707.0
2024-09-21,455707.0
2024-09-22,455707.0
2024-09-23,580102.0
2024-09-24,580102.0
2024-09-25,580102.0
2024-09-26,580102.0
2024-09-27,451723.0
2024-09-28,451723.0
2024-09-29,451723.0
2024-09-30,451723.0
2024-10-01,632894.0
2024-10-02,632894.0
2024-10-03,632894.0
2024-10-04,632894.0
2024-10-05,757575.0
2024-10-06,757575.0
2024-10-07,757575.0
2024-10-08,757575.0
2024-10-09,536887.0
2024-10-10,536887.0
2024-10-11,536887.0
2024-10-12,536887.0
2024-10-13,648739.0
2024-10-14,648739.0
2024-10-15,648739.0
2024-10-16,648739.0
2024-10-17,653027.0
2024-10-18,653027.0
2024-10-19,653027.0
2024-10-20,653027.0
2024-10-21,835011.0
2024-10-22,835011.0
2024-10-23,835011.0
2024-10-24,835011.0
2024-10-25,524014.0
2024-10-26,524014.0
2024-10-27,524014.0
2024-10-28,524014.0
2024-10-29,614981.0
2024-10-30,614981.0
2024-10-31,614981.0
2024-11-01,614981.0
2024-11-02,544612.0
2024-11-03,544612.0
2024-11-04,544612.0
2024-11-05,544612.0
2024-11-06,501641.0
2024-11-07,501641.0
2024-11-08,501641.0
2024-11-09,501641.0
2024-11-10,558278.0
2024-11-11,558278.0
2024-11-12,558278.0
2024-11-13,558278.0
2024-11-14,503566.0
2024-11-15,503566.0
2024-11-16,503566.0
2024-11-17,503566.0
2024-11-18,673308.0
2024-11-19,673308.0
2024-11-20,673308.0
2024-11-21,673308.0
2024-11-22,540305.0
2024-11-23,540305.0
2024-11-24,540305.0
2024-11-25,540305.0
2024-11-26,475689.0
2024-11-27,475689.0
2024-11-28,475689.0
2024-11-29,475689.0
2024-11-30,640943.0
2024-12-01,640943.0
2024-12-02,640943.0
2024-12-03,640943.0
2024-12-04,502912.0
2024-12-05,502912.0
2024-12-06,502912.0
2024-12-07,502912.0
2024-12-08,420320.0
2024-12-09,420320.0
2024-12-10,420320.0
2024-12-11,420320.0
2024-12-12,474978.0
2024-12-13,474978.0
2024-12-14,474978.0
2024-12-15,474978.0
2024-12-16,412747.0
2024-12-17,412747.0
2024-12-18,412747.0
2024-12-19,412747.0
2024-12-20,398670.0
2024-12-21,398670.0
2024-12-22,398670.0
2024-12-23,398670.0
2024-12-24,326570.0
2024-12-25,326570.0
2024-12-26,326570.0
2024-12-27,326570.0
2024-12-28,298580.0
2024-12-29,298580.0
2024-12-30,298580.0
2024-12-31,298580.0
2025-01-01,292213.0
2025-01-02,292213.0
2025-01-03,292213.0
2025-01-04,292213.0
2025-01-05,433954.0
2025-01-06,433954.0
2025-01-07,433954.0
2025-01-08,433954.0
2025-01-09,534013.0
2025-01-10,534013.0
2025-01-11,534013.0
2025-01-12,534013.0
2025-01-13,408248.0
2025-01-14,408248.0
2025-01-15,408248.0
2025-01-16,408248.0
2025-01-17,425661.0
2025-01-18,425661.0
2025-01-19,425661.0
2025-01-20,425661.0
2025-01-21,324412.0
2025-01-22,324412.0
2025-01-23,324412.0
2025-01-24,324412.0
2025-01-25,338988.0
2025-01-26,338988.0
2025-01-27,338988.0
2025-01-28,338988.0
2025-01-29,355332.0
2025-01-30,355332.0
2025-01-31,355332.0
2025-02-01,355332.0
2025-02-02,383258.0
2025-02-03,383258.0
2025-02-04,383258.0
2025-02-05,383258.0
2025-02-06,428326.0
2025-02-07,428326.0
2025-02-08,428326.0
2025-02-09,428326.0
2025-02-10,359522.0
2025-02-11,359522.0
2025-02-12,359522.0
2025-02-13,359522.0
2025-02-14,346002.0
2025-02-15,346002.0
2025-02-16,346002.0
2025-02-17,346002.0
2025-02-18,422709.0
2025-02-19,422709.0
2025-02-20,422709.0
2025-02-21,422709.0
2025-02-22,551849.0
2025-02-23,551849.0
2025-02-24,551849.0
2025-02-25,551849.0
2025-02-26,403575.0
2025-02-27,403575.0
2025-02-28,403575.0
2025-03-01,403575.0
2025-03-02,264912.0
2025-03-03,264912.0
2025-03-04,264912.0
2025-03-05,264912.0
2025-03-06,370349.0
2025-03-07,370349.0
2025-03-08,370349.0
2025-03-09,370349.0
2025-03-10,446224.0
2025-03-11,446224.0
2025-03-12,446224.0
2025-03-13,446224.0
2025-03-14,439189.0
2025-03-15,439189.0
2025-03-16,439189.0
2025-03-17,439189.0
2025-03-18,369237.0
2025-03-19,369237.0
2025-03-20,369237.0
2025-03-21,369237.0
2025-03-22,413839.0
2025-03-23,413839.0
2025-03-24,413839.0
2025-03-25,413839.0
2025-03-26,515068.0
2025-03-27,515068.0
2025-03-28,515068.0
2025-03-29,515068.0
2025-03-30,305206.0
2025-03-31,305206.0
2025-04-01,305206.0
2025-04-02,305206.0
2025-04-03,392043.0
2025-04-04,392043.0
2025-04-05,392043.0
2025-04-06,392043.0
2025-04-07,309387.0
2025-04-08,309387.0
2025-04-09,309387.0
2025-04-10,309387.0
2025-04-11,405030.0
2025-04-12,405030.0
2025-04-13,405030.0
2025-04-14,405030.0
2025-04-15,442899.0
2025-04-16,442899.0
2025-04-17,442899.0
2025-04-18,442899.0
2025-04-19,545076.0
2025-04-20,545076.0
2025-04-21,545076.0
2025-04-22,545076.0
2025-04-23,418203.0
2025-04-24,418203.0
2025-04-25,418203.0
2025-04-26,418203.0
2025-04-27,441827.0
2025-04-28,441827.0
2025-04-29,441827.0
